InputPower,OutputPowerWithoutDelay,Previous1OutputPower,Previous2OutputPower,Previous3OutputPower,,
0.00999001,0.000469975,0.000523786,0.000567028,0.000587412,,
0.00999001,0.000428649,0.000469975,0.000523786,0.000567028,,
0.00999001,0.000419604,0.000428649,0.000469975,0.000523786,,
0.00999001,0.000391411,0.000419604,0.000428649,0.000469975,,
0.00999001,0.000343674,0.000391411,0.000419604,0.000428649,,
0.00999001,0.000298283,0.000343674,0.000391411,0.000419604,,
0.00999001,0.000264807,0.000298283,0.000343674,0.000391411,,
0.00999001,0.000208567,0.000264807,0.000298283,0.000343674,,
0.00999001,0.000124278,0.000208567,0.000264807,0.000298283,,
0.00999001,8.21E-05,0.000124278,0.000208567,0.000264807,,
0.00999001,8.20E-05,8.21E-05,0.000124278,0.000208567,,
0.00999001,9.29E-05,8.20E-05,8.21E-05,0.000124278,,
0.00999001,0.000104317,9.29E-05,8.20E-05,8.21E-05,,
0.009492676,0.000117941,0.000104317,9.29E-05,8.20E-05,,
0.006100664,0.000121074,0.000117941,0.000104317,9.29E-05,,
0.001997213,0.000132124,0.000121074,0.000117941,0.000104317,,
0.000374785,0.000135753,0.000132124,0.000121074,0.000117941,,
6.13E-05,0.000126265,0.000135753,0.000132124,0.000121074,,
1.74E-05,0.000114418,0.000126265,0.000135753,0.000132124,,
1.11E-05,9.84E-05,0.000114418,0.000126265,0.000135753,,
1.01E-05,8.79E-05,9.84E-05,0.000114418,0.000126265,,
1.00E-05,8.70E-05,8.79E-05,9.84E-05,0.000114418,,
9.99E-06,9.15E-05,8.70E-05,8.79E-05,9.84E-05,,
9.99E-06,8.52E-05,9.15E-05,8.70E-05,8.79E-05,,
9.99E-06,7.77E-05,8.52E-05,9.15E-05,8.70E-05,,
9.99E-06,8.75E-05,7.77E-05,8.52E-05,9.15E-05,,
9.99E-06,0.000119628,8.75E-05,7.77E-05,8.52E-05,,
9.99E-06,0.000146239,0.000119628,8.75E-05,7.77E-05,,
9.99E-06,0.0001418,0.000146239,0.000119628,8.75E-05,,
9.99E-06,0.000131204,0.0001418,0.000146239,0.000119628,,
9.99E-06,0.000133802,0.000131204,0.0001418,0.000146239,,
9.99E-06,0.000132109,0.000133802,0.000131204,0.0001418,,
9.99E-06,0.000128174,0.000132109,0.000133802,0.000131204,,
9.99E-06,0.000126331,0.000128174,0.000132109,0.000133802,,
9.99E-06,0.000123709,0.000126331,0.000128174,0.000132109,,
9.99E-06,0.0001247,0.000123709,0.000126331,0.000128174,,
9.99E-06,0.000119083,0.0001247,0.000123709,0.000126331,,
9.99E-06,8.84E-05,0.000119083,0.0001247,0.000123709,,
9.99E-06,5.92E-05,8.84E-05,0.000119083,0.0001247,,
9.99E-06,4.86E-05,5.92E-05,8.84E-05,0.000119083,,
9.99E-06,5.15E-05,4.86E-05,5.92E-05,8.84E-05,,
9.99E-06,6.12E-05,5.15E-05,4.86E-05,5.92E-05,,
9.99E-06,7.27E-05,6.12E-05,5.15E-05,4.86E-05,,
9.99E-06,8.33E-05,7.27E-05,6.12E-05,5.15E-05,,
9.99E-06,7.82E-05,8.33E-05,7.27E-05,6.12E-05,,
9.99E-06,6.38E-05,7.82E-05,8.33E-05,7.27E-05,,
9.99E-06,4.92E-05,6.38E-05,7.82E-05,8.33E-05,,
9.99E-06,4.54E-05,4.92E-05,6.38E-05,7.82E-05,,
9.99E-06,4.46E-05,4.54E-05,4.92E-05,6.38E-05,,
9.99E-06,4.00E-05,4.46E-05,4.54E-05,4.92E-05,,
9.99E-06,3.04E-05,4.00E-05,4.46E-05,4.54E-05,,
9.99E-06,9.78E-06,3.04E-05,4.00E-05,4.46E-05,,
9.99E-06,2.59E-06,9.78E-06,3.04E-05,4.00E-05,,
9.99E-06,3.40E-06,2.59E-06,9.78E-06,3.04E-05,,
9.99E-06,1.37E-06,3.40E-06,2.59E-06,9.78E-06,,
9.99E-06,5.93E-07,1.37E-06,3.40E-06,2.59E-06,,
9.99E-06,1.50E-06,5.93E-07,1.37E-06,3.40E-06,,
9.99E-06,2.66E-06,1.50E-06,5.93E-07,1.37E-06,,
9.99E-06,5.48E-06,2.66E-06,1.50E-06,5.93E-07,,
9.99E-06,1.43E-05,5.48E-06,2.66E-06,1.50E-06,,
9.99E-06,2.45E-05,1.43E-05,5.48E-06,2.66E-06,,
9.99E-06,3.00E-05,2.45E-05,1.43E-05,5.48E-06,,
9.99E-06,2.15E-05,3.00E-05,2.45E-05,1.43E-05,,
9.99E-06,9.81E-06,2.15E-05,3.00E-05,2.45E-05,,
9.99E-06,8.44E-06,9.81E-06,2.15E-05,3.00E-05,,
9.99E-06,1.41E-05,8.44E-06,9.81E-06,2.15E-05,,
9.99E-06,1.34E-05,1.41E-05,8.44E-06,9.81E-06,,
9.99E-06,3.11E-06,1.34E-05,1.41E-05,8.44E-06,,
9.99E-06,1.06E-06,3.11E-06,1.34E-05,1.41E-05,,
9.99E-06,9.63E-06,1.06E-06,3.11E-06,1.34E-05,,
9.99E-06,2.56E-05,9.63E-06,1.06E-06,3.11E-06,,
9.99E-06,2.72E-05,2.56E-05,9.63E-06,1.06E-06,,
9.99E-06,2.42E-05,2.72E-05,2.56E-05,9.63E-06,,
9.99E-06,2.85E-05,2.42E-05,2.72E-05,2.56E-05,,
9.99E-06,4.33E-05,2.85E-05,2.42E-05,2.72E-05,,
9.99E-06,5.42E-05,4.33E-05,2.85E-05,2.42E-05,,
9.99E-06,5.43E-05,5.42E-05,4.33E-05,2.85E-05,,
9.99E-06,5.71E-05,5.43E-05,5.42E-05,4.33E-05,,
9.99E-06,5.41E-05,5.71E-05,5.43E-05,5.42E-05,,
9.99E-06,5.41E-05,5.41E-05,5.71E-05,5.43E-05,,
9.99E-06,4.45E-05,5.41E-05,5.41E-05,5.71E-05,,
9.99E-06,2.50E-05,4.45E-05,5.41E-05,5.41E-05,,
9.99E-06,9.24E-06,2.50E-05,4.45E-05,5.41E-05,,
9.99E-06,8.24E-06,9.24E-06,2.50E-05,4.45E-05,,
9.99E-06,1.38E-05,8.24E-06,9.24E-06,2.50E-05,,
9.99E-06,2.05E-05,1.38E-05,8.24E-06,9.24E-06,,
9.99E-06,3.57E-05,2.05E-05,1.38E-05,8.24E-06,,
9.99E-06,4.49E-05,3.57E-05,2.05E-05,1.38E-05,,
9.99E-06,3.87E-05,4.49E-05,3.57E-05,2.05E-05,,
9.99E-06,2.68E-05,3.87E-05,4.49E-05,3.57E-05,,
9.99E-06,2.23E-05,2.68E-05,3.87E-05,4.49E-05,,
9.99E-06,1.63E-05,2.23E-05,2.68E-05,3.87E-05,,
9.99E-06,1.37E-05,1.63E-05,2.23E-05,2.68E-05,,
9.99E-06,1.19E-05,1.37E-05,1.63E-05,2.23E-05,,
9.99E-06,3.89E-06,1.19E-05,1.37E-05,1.63E-05,,
9.99E-06,5.74E-07,3.89E-06,1.19E-05,1.37E-05,,
9.99E-06,7.58E-06,5.74E-07,3.89E-06,1.19E-05,,
9.99E-06,7.88E-06,7.58E-06,5.74E-07,3.89E-06,,
9.99E-06,5.76E-06,7.88E-06,7.58E-06,5.74E-07,,
9.99E-06,2.49E-06,5.76E-06,7.88E-06,7.58E-06,,
9.99E-06,8.62E-07,2.49E-06,5.76E-06,7.88E-06,,
9.99E-06,1.95E-06,8.62E-07,2.49E-06,5.76E-06,,
9.99E-06,7.84E-06,1.95E-06,8.62E-07,2.49E-06,,
9.99E-06,1.99E-05,7.84E-06,1.95E-06,8.62E-07,,
9.99E-06,3.34E-05,1.99E-05,7.84E-06,1.95E-06,,
9.99E-06,3.59E-05,3.34E-05,1.99E-05,7.84E-06,,
9.99E-06,2.48E-05,3.59E-05,3.34E-05,1.99E-05,,
9.99E-06,1.57E-05,2.48E-05,3.59E-05,3.34E-05,,
9.99E-06,1.95E-05,1.57E-05,2.48E-05,3.59E-05,,
9.99E-06,2.64E-05,1.95E-05,1.57E-05,2.48E-05,,
9.99E-06,1.86E-05,2.64E-05,1.95E-05,1.57E-05,,
9.99E-06,5.79E-06,1.86E-05,2.64E-05,1.95E-05,,
9.99E-06,5.89E-07,5.79E-06,1.86E-05,2.64E-05,,
9.99E-06,8.00E-06,5.89E-07,5.79E-06,1.86E-05,,
9.99E-06,1.81E-05,8.00E-06,5.89E-07,5.79E-06,,
9.99E-06,1.25E-05,1.81E-05,8.00E-06,5.89E-07,,
9.99E-06,7.99E-06,1.25E-05,1.81E-05,8.00E-06,,
9.99E-06,1.43E-05,7.99E-06,1.25E-05,1.81E-05,,
9.99E-06,2.51E-05,1.43E-05,7.99E-06,1.25E-05,,
9.99E-06,2.79E-05,2.51E-05,1.43E-05,7.99E-06,,
9.99E-06,3.15E-05,2.79E-05,2.51E-05,1.43E-05,,
9.99E-06,3.18E-05,3.15E-05,2.79E-05,2.51E-05,,
9.99E-06,3.22E-05,3.18E-05,3.15E-05,2.79E-05,,
9.99E-06,3.60E-05,3.22E-05,3.18E-05,3.15E-05,,
9.99E-06,2.77E-05,3.60E-05,3.22E-05,3.18E-05,,
9.99E-06,1.53E-05,2.77E-05,3.60E-05,3.22E-05,,
9.99E-06,4.23E-06,1.53E-05,2.77E-05,3.60E-05,,
9.99E-06,4.87E-06,4.23E-06,1.53E-05,2.77E-05,,
9.99E-06,1.18E-05,4.87E-06,4.23E-06,1.53E-05,,
9.99E-06,2.62E-05,1.18E-05,4.87E-06,4.23E-06,,
9.99E-06,4.49E-05,2.62E-05,1.18E-05,4.87E-06,,
9.99E-06,5.79E-05,4.49E-05,2.62E-05,1.18E-05,,
9.99E-06,4.85E-05,5.79E-05,4.49E-05,2.62E-05,,
9.99E-06,3.37E-05,4.85E-05,5.79E-05,4.49E-05,,
9.99E-06,3.13E-05,3.37E-05,4.85E-05,5.79E-05,,
9.99E-06,3.04E-05,3.13E-05,3.37E-05,4.85E-05,,
9.99E-06,3.18E-05,3.04E-05,3.13E-05,3.37E-05,,
9.99E-06,2.64E-05,3.18E-05,3.04E-05,3.13E-05,,
9.99E-06,1.20E-05,2.64E-05,3.18E-05,3.04E-05,,
9.99E-06,7.05E-06,1.20E-05,2.64E-05,3.18E-05,,
9.99E-06,1.06E-05,7.05E-06,1.20E-05,2.64E-05,,
9.99E-06,1.23E-05,1.06E-05,7.05E-06,1.20E-05,,
9.99E-06,8.81E-06,1.23E-05,1.06E-05,7.05E-06,,
9.99E-06,4.47E-06,8.81E-06,1.23E-05,1.06E-05,,
9.99E-06,3.41E-06,4.47E-06,8.81E-06,1.23E-05,,
9.99E-06,6.13E-06,3.41E-06,4.47E-06,8.81E-06,,
9.99E-06,1.50E-05,6.13E-06,3.41E-06,4.47E-06,,
9.99E-06,3.06E-05,1.50E-05,6.13E-06,3.41E-06,,
9.99E-06,4.47E-05,3.06E-05,1.50E-05,6.13E-06,,
9.99E-06,4.25E-05,4.47E-05,3.06E-05,1.50E-05,,
9.99E-06,3.34E-05,4.25E-05,4.47E-05,3.06E-05,,
9.99E-06,3.32E-05,3.34E-05,4.25E-05,4.47E-05,,
9.99E-06,4.31E-05,3.32E-05,3.34E-05,4.25E-05,,
9.99E-06,4.47E-05,4.31E-05,3.32E-05,3.34E-05,,
9.99E-06,2.52E-05,4.47E-05,4.31E-05,3.32E-05,,
9.99E-06,8.19E-06,2.52E-05,4.47E-05,4.31E-05,,
9.99E-06,2.38E-06,8.19E-06,2.52E-05,4.47E-05,,
9.99E-06,5.27E-06,2.38E-06,8.19E-06,2.52E-05,,
9.99E-06,5.16E-06,5.27E-06,2.38E-06,8.19E-06,,
9.99E-06,2.31E-06,5.16E-06,5.27E-06,2.38E-06,,
9.99E-06,7.38E-06,2.31E-06,5.16E-06,5.27E-06,,
9.99E-06,2.30E-05,7.38E-06,2.31E-06,5.16E-06,,
9.99E-06,3.77E-05,2.30E-05,7.38E-06,2.31E-06,,
9.99E-06,4.18E-05,3.77E-05,2.30E-05,7.38E-06,,
9.99E-06,4.69E-05,4.18E-05,3.77E-05,2.30E-05,,
9.99E-06,4.83E-05,4.69E-05,4.18E-05,3.77E-05,,
9.99E-06,5.54E-05,4.83E-05,4.69E-05,4.18E-05,,
9.99E-06,5.82E-05,5.54E-05,4.83E-05,4.69E-05,,
9.99E-06,5.01E-05,5.82E-05,5.54E-05,4.83E-05,,
9.99E-06,3.88E-05,5.01E-05,5.82E-05,5.54E-05,,
9.99E-06,2.76E-05,3.88E-05,5.01E-05,5.82E-05,,
9.99E-06,3.27E-05,2.76E-05,3.88E-05,5.01E-05,,
9.99E-06,4.88E-05,3.27E-05,2.76E-05,3.88E-05,,
9.99E-06,7.30E-05,4.88E-05,3.27E-05,2.76E-05,,
9.99E-06,0.000101282,7.30E-05,4.88E-05,3.27E-05,,
9.99E-06,0.000107245,0.000101282,7.30E-05,4.88E-05,,
9.99E-06,8.65E-05,0.000107245,0.000101282,7.30E-05,,
9.99E-06,7.05E-05,8.65E-05,0.000107245,0.000101282,,
9.99E-06,6.05E-05,7.05E-05,8.65E-05,0.000107245,,
9.99E-06,5.64E-05,6.05E-05,7.05E-05,8.65E-05,,
9.99E-06,5.50E-05,5.64E-05,6.05E-05,7.05E-05,,
9.99E-06,5.91E-05,5.50E-05,5.64E-05,6.05E-05,,
9.99E-06,6.11E-05,5.91E-05,5.50E-05,5.64E-05,,
9.99E-06,7.54E-05,6.11E-05,5.91E-05,5.50E-05,,
9.99E-06,9.07E-05,7.54E-05,6.11E-05,5.91E-05,,
9.99E-06,9.65E-05,9.07E-05,7.54E-05,6.11E-05,,
9.99E-06,8.81E-05,9.65E-05,9.07E-05,7.54E-05,,
9.99E-06,7.69E-05,8.81E-05,9.65E-05,9.07E-05,,
9.99E-06,8.30E-05,7.69E-05,8.81E-05,9.65E-05,,
9.99E-06,0.00010737,8.30E-05,7.69E-05,8.81E-05,,
9.99E-06,0.000154393,0.00010737,8.30E-05,7.69E-05,,
9.99E-06,0.000202121,0.000154393,0.00010737,8.30E-05,,
9.99E-06,0.000230289,0.000202121,0.000154393,0.00010737,,
9.99E-06,0.000236915,0.000230289,0.000202121,0.000154393,,
9.99E-06,0.000264787,0.000236915,0.000230289,0.000202121,,
9.99E-06,0.000302208,0.000264787,0.000236915,0.000230289,,
9.99E-06,0.000338373,0.000302208,0.000264787,0.000236915,,
9.99E-06,0.000322994,0.000338373,0.000302208,0.000264787,,
9.99E-06,0.00027811,0.000322994,0.000338373,0.000302208,,
9.99E-06,0.000237375,0.00027811,0.000322994,0.000338373,,
9.99E-06,0.000194606,0.000237375,0.00027811,0.000322994,,
9.99E-06,0.000160564,0.000194606,0.000237375,0.00027811,,
9.99E-06,0.000163248,0.000160564,0.000194606,0.000237375,,
9.99E-06,0.000208324,0.000163248,0.000160564,0.000194606,,
9.99E-06,0.000264363,0.000208324,0.000163248,0.000160564,,
0.000507324,0.000328865,0.000264363,0.000208324,0.000163248,,
0.003899336,0.000356989,0.000328865,0.000264363,0.000208324,,
0.008002787,0.000368176,0.000356989,0.000328865,0.000264363,,
0.009625215,0.000367222,0.000368176,0.000356989,0.000328865,,
0.009938743,0.000366946,0.000367222,0.000368176,0.000356989,,
0.009982581,0.000387932,0.000366946,0.000367222,0.000368176,,
0.009988931,0.000415713,0.000387932,0.000366946,0.000367222,,
0.009989879,0.000479929,0.000415713,0.000387932,0.000366946,,
0.009989998,0.000518696,0.000479929,0.000415713,0.000387932,,
0.009990009,0.000539574,0.000518696,0.000479929,0.000415713,,
0.00999001,0.000589211,0.000539574,0.000518696,0.000479929,,
0.00999001,0.000668426,0.000589211,0.000539574,0.000518696,,
0.00999001,0.000757503,0.000668426,0.000589211,0.000539574,,
0.00999001,0.000813856,0.000757503,0.000668426,0.000589211,,
0.00999001,0.000800852,0.000813856,0.000757503,0.000668426,,
0.00999001,0.000761637,0.000800852,0.000813856,0.000757503,,
0.00999001,0.000711404,0.000761637,0.000800852,0.000813856,,
0.00999001,0.000662455,0.000711404,0.000761637,0.000800852,,
0.00999001,0.000594677,0.000662455,0.000711404,0.000761637,,
0.00999001,0.00060293,0.000594677,0.000662455,0.000711404,,
0.00999001,0.000723294,0.00060293,0.000594677,0.000662455,,
0.00999001,0.000874221,0.000723294,0.00060293,0.000594677,,
0.00999001,0.000950392,0.000874221,0.000723294,0.00060293,,
0.00999001,0.0009497,0.000950392,0.000874221,0.000723294,,
0.00999001,0.000961592,0.0009497,0.000950392,0.000874221,,
0.00999001,0.000972618,0.000961592,0.0009497,0.000950392,,
0.00999001,0.00096931,0.000972618,0.000961592,0.0009497,,
0.00999001,0.000998612,0.00096931,0.000972618,0.000961592,,
0.00999001,0.00104049,0.000998612,0.00096931,0.000972618,,
0.00999001,0.001043759,0.00104049,0.000998612,0.00096931,,
0.00999001,0.001022923,0.001043759,0.00104049,0.000998612,,
0.00999001,0.001053819,0.001022923,0.001043759,0.00104049,,
0.00999001,0.00112774,0.001053819,0.001022923,0.001043759,,
0.00999001,0.001287474,0.00112774,0.001053819,0.001022923,,
0.00999001,0.001422742,0.001287474,0.00112774,0.001053819,,
0.00999001,0.00148934,0.001422742,0.001287474,0.00112774,,
0.00999001,0.00152198,0.00148934,0.001422742,0.001287474,,
0.00999001,0.001637179,0.00152198,0.00148934,0.001422742,,
0.00999001,0.001828165,0.001637179,0.00152198,0.00148934,,
0.00999001,0.001960458,0.001828165,0.001637179,0.00152198,,
0.00999001,0.001956902,0.001960458,0.001828165,0.001637179,,
0.00999001,0.001839286,0.001956902,0.001960458,0.001828165,,
0.00999001,0.001680897,0.001839286,0.001956902,0.001960458,,
0.00999001,0.001511701,0.001680897,0.001839286,0.001956902,,
0.00999001,0.001358698,0.001511701,0.001680897,0.001839286,,
0.00999001,0.001283582,0.001358698,0.001511701,0.001680897,,
0.00999001,0.001243771,0.001283582,0.001358698,0.001511701,,
0.00999001,0.001220357,0.001243771,0.001283582,0.001358698,,
0.00999001,0.00119598,0.001220357,0.001243771,0.001283582,,
0.00999001,0.001116672,0.00119598,0.001220357,0.001243771,,
0.00999001,0.00104887,0.001116672,0.00119598,0.001220357,,
0.00999001,0.000971253,0.00104887,0.001116672,0.00119598,,
0.00999001,0.000941234,0.000971253,0.00104887,0.001116672,,
0.00999001,0.000905952,0.000941234,0.000971253,0.00104887,,
0.00999001,0.00081798,0.000905952,0.000941234,0.000971253,,
0.00999001,0.000728533,0.00081798,0.000905952,0.000941234,,
0.00999001,0.000646695,0.000728533,0.00081798,0.000905952,,
0.00999001,0.000624731,0.000646695,0.000728533,0.00081798,,
0.00999001,0.000657639,0.000624731,0.000646695,0.000728533,,
0.00999001,0.000696661,0.000657639,0.000624731,0.000646695,,
0.00999001,0.000750909,0.000696661,0.000657639,0.000624731,,
0.00999001,0.000841065,0.000750909,0.000696661,0.000657639,,
0.00999001,0.000908465,0.000841065,0.000750909,0.000696661,,
0.00999001,0.000882328,0.000908465,0.000841065,0.000750909,,
0.00999001,0.000783246,0.000882328,0.000908465,0.000841065,,
0.00999001,0.000698616,0.000783246,0.000882328,0.000908465,,
0.00999001,0.000736199,0.000698616,0.000783246,0.000882328,,
0.00999001,0.000786774,0.000736199,0.000698616,0.000783246,,
0.00999001,0.000776719,0.000786774,0.000736199,0.000698616,,
0.00999001,0.000733692,0.000776719,0.000786774,0.000736199,,
0.00999001,0.0007637,0.000733692,0.000776719,0.000786774,,
0.00999001,0.00083421,0.0007637,0.000733692,0.000776719,,
0.00999001,0.000924235,0.00083421,0.0007637,0.000733692,,
0.00999001,0.001039646,0.000924235,0.00083421,0.0007637,,
0.00999001,0.001115128,0.001039646,0.000924235,0.00083421,,
0.00999001,0.001187953,0.001115128,0.001039646,0.000924235,,
0.00999001,0.001291243,0.001187953,0.001115128,0.001039646,,
0.00999001,0.001470919,0.001291243,0.001187953,0.001115128,,
0.00999001,0.001604899,0.001470919,0.001291243,0.001187953,,
0.00999001,0.001642364,0.001604899,0.001470919,0.001291243,,
0.00999001,0.001667729,0.001642364,0.001604899,0.001470919,,
0.00999001,0.001789179,0.001667729,0.001642364,0.001604899,,
0.00999001,0.001930558,0.001789179,0.001667729,0.001642364,,
0.00999001,0.001977826,0.001930558,0.001789179,0.001667729,,
0.00999001,0.001880291,0.001977826,0.001930558,0.001789179,,
0.00999001,0.001721072,0.001880291,0.001977826,0.001930558,,
0.00999001,0.001515839,0.001721072,0.001880291,0.001977826,,
0.00999001,0.001345747,0.001515839,0.001721072,0.001880291,,
0.00999001,0.001226897,0.001345747,0.001515839,0.001721072,,
0.00999001,0.001183536,0.001226897,0.001345747,0.001515839,,
0.00999001,0.001169755,0.001183536,0.001226897,0.001345747,,
0.00999001,0.001179347,0.001169755,0.001183536,0.001226897,,
0.00999001,0.001166813,0.001179347,0.001169755,0.001183536,,
0.00999001,0.001073053,0.001166813,0.001179347,0.001169755,,
0.00999001,0.000929277,0.001073053,0.001166813,0.001179347,,
0.00999001,0.000781629,0.000929277,0.001073053,0.001166813,,
0.00999001,0.00069111,0.000781629,0.000929277,0.001073053,,
0.00999001,0.000661151,0.00069111,0.000781629,0.000929277,,
0.00999001,0.00067559,0.000661151,0.00069111,0.000781629,,
0.00999001,0.000703983,0.00067559,0.000661151,0.00069111,,
0.00999001,0.000757112,0.000703983,0.00067559,0.000661151,,
0.00999001,0.000741436,0.000757112,0.000703983,0.00067559,,
0.00999001,0.000697916,0.000741436,0.000757112,0.000703983,,
0.00999001,0.000640193,0.000697916,0.000741436,0.000757112,,
0.00999001,0.000605465,0.000640193,0.000697916,0.000741436,,
0.00999001,0.0005405,0.000605465,0.000640193,0.000697916,,
0.00999001,0.000529717,0.0005405,0.000605465,0.000640193,,
0.00999001,0.000609516,0.000529717,0.0005405,0.000605465,,
0.00999001,0.00072532,0.000609516,0.000529717,0.0005405,,
0.00999001,0.000791249,0.00072532,0.000609516,0.000529717,,
0.00999001,0.000743754,0.000791249,0.00072532,0.000609516,,
0.00999001,0.000741345,0.000743754,0.000791249,0.00072532,,
0.00999001,0.00077773,0.000741345,0.000743754,0.000791249,,
0.00999001,0.000803243,0.00077773,0.000741345,0.000743754,,
0.00999001,0.000764912,0.000803243,0.00077773,0.000741345,,
0.00999001,0.000702488,0.000764912,0.000803243,0.00077773,,
0.00999001,0.000633194,0.000702488,0.000764912,0.000803243,,
0.00999001,0.000561023,0.000633194,0.000702488,0.000764912,,
0.00999001,0.000526821,0.000561023,0.000633194,0.000702488,,
0.00999001,0.000490735,0.000526821,0.000561023,0.000633194,,
0.00999001,0.000428149,0.000490735,0.000526821,0.000561023,,
0.00999001,0.000372969,0.000428149,0.000490735,0.000526821,,
0.00999001,0.000356509,0.000372969,0.000428149,0.000490735,,
0.00999001,0.000341004,0.000356509,0.000372969,0.000428149,,
0.00999001,0.000305671,0.000341004,0.000356509,0.000372969,,
0.00999001,0.000253067,0.000305671,0.000341004,0.000356509,,
0.00999001,0.000201639,0.000253067,0.000305671,0.000341004,,
0.00999001,0.000157899,0.000201639,0.000253067,0.000305671,,
0.009492676,0.000161232,0.000157899,0.000201639,0.000253067,,
0.006100664,0.000163052,0.000161232,0.000157899,0.000201639,,
0.001997213,0.000184633,0.000163052,0.000161232,0.000157899,,
0.000374785,0.000190077,0.000184633,0.000163052,0.000161232,,
6.13E-05,0.000174187,0.000190077,0.000184633,0.000163052,,
1.74E-05,0.000169232,0.000174187,0.000190077,0.000184633,,
1.11E-05,0.000159135,0.000169232,0.000174187,0.000190077,,
1.01E-05,0.00013037,0.000159135,0.000169232,0.000174187,,
1.00E-05,0.000104254,0.00013037,0.000159135,0.000169232,,
9.99E-06,9.04E-05,0.000104254,0.00013037,0.000159135,,
9.99E-06,8.18E-05,9.04E-05,0.000104254,0.00013037,,
9.99E-06,8.56E-05,8.18E-05,9.04E-05,0.000104254,,
9.99E-06,8.85E-05,8.56E-05,8.18E-05,9.04E-05,,
9.99E-06,7.31E-05,8.85E-05,8.56E-05,8.18E-05,,
9.99E-06,5.69E-05,7.31E-05,8.85E-05,8.56E-05,,
9.99E-06,3.89E-05,5.69E-05,7.31E-05,8.85E-05,,
9.99E-06,3.10E-05,3.89E-05,5.69E-05,7.31E-05,,
9.99E-06,3.36E-05,3.10E-05,3.89E-05,5.69E-05,,
9.99E-06,4.30E-05,3.36E-05,3.10E-05,3.89E-05,,
9.99E-06,5.03E-05,4.30E-05,3.36E-05,3.10E-05,,
9.99E-06,6.45E-05,5.03E-05,4.30E-05,3.36E-05,,
9.99E-06,8.57E-05,6.45E-05,5.03E-05,4.30E-05,,
9.99E-06,0.000118169,8.57E-05,6.45E-05,5.03E-05,,
9.99E-06,0.000165357,0.000118169,8.57E-05,6.45E-05,,
9.99E-06,0.00021822,0.000165357,0.000118169,8.57E-05,,
9.99E-06,0.000239914,0.00021822,0.000165357,0.000118169,,
9.99E-06,0.000251372,0.000239914,0.00021822,0.000165357,,
9.99E-06,0.000277898,0.000251372,0.000239914,0.00021822,,
9.99E-06,0.000298779,0.000277898,0.000251372,0.000239914,,
9.99E-06,0.00029315,0.000298779,0.000277898,0.000251372,,
9.99E-06,0.000269437,0.00029315,0.000298779,0.000277898,,
9.99E-06,0.000231791,0.000269437,0.00029315,0.000298779,,
9.99E-06,0.00017527,0.000231791,0.000269437,0.00029315,,
9.99E-06,0.000146598,0.00017527,0.000231791,0.000269437,,
9.99E-06,0.000134879,0.000146598,0.00017527,0.000231791,,
9.99E-06,0.000118509,0.000134879,0.000146598,0.00017527,,
9.99E-06,9.69E-05,0.000118509,0.000134879,0.000146598,,
9.99E-06,9.38E-05,9.69E-05,0.000118509,0.000134879,,
9.99E-06,9.57E-05,9.38E-05,9.69E-05,0.000118509,,
9.99E-06,9.03E-05,9.57E-05,9.38E-05,9.69E-05,,
9.99E-06,9.24E-05,9.03E-05,9.57E-05,9.38E-05,,
9.99E-06,0.000107559,9.24E-05,9.03E-05,9.57E-05,,
9.99E-06,0.000110096,0.000107559,9.24E-05,9.03E-05,,
9.99E-06,8.92E-05,0.000110096,0.000107559,9.24E-05,,
9.99E-06,5.41E-05,8.92E-05,0.000110096,0.000107559,,
9.99E-06,2.35E-05,5.41E-05,8.92E-05,0.000110096,,
9.99E-06,9.48E-06,2.35E-05,5.41E-05,8.92E-05,,
9.99E-06,1.22E-05,9.48E-06,2.35E-05,5.41E-05,,
9.99E-06,1.75E-05,1.22E-05,9.48E-06,2.35E-05,,
9.99E-06,1.70E-05,1.75E-05,1.22E-05,9.48E-06,,
9.99E-06,1.60E-05,1.70E-05,1.75E-05,1.22E-05,,
9.99E-06,2.31E-05,1.60E-05,1.70E-05,1.75E-05,,
9.99E-06,3.55E-05,2.31E-05,1.60E-05,1.70E-05,,
9.99E-06,7.08E-05,3.55E-05,2.31E-05,1.60E-05,,
9.99E-06,0.000126332,7.08E-05,3.55E-05,2.31E-05,,
9.99E-06,0.000162215,0.000126332,7.08E-05,3.55E-05,,
