Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,,
7.453125,9.99E-07,1.55E-06,,6.87E-09,,
7.46875,9.99E-07,1.95E-06,,9.26E-09,,
7.484375,9.99E-07,2.34E-06,,1.10E-08,,
7.5,9.99E-07,2.65E-06,,9.29E-09,,
7.515625,9.99E-07,2.59E-06,,8.16E-09,,
7.53125,9.99E-07,2.35E-06,,1.19E-08,,
7.546875,9.99E-07,2.17E-06,,9.73E-09,,
7.5625,9.99E-07,2.30E-06,,1.04E-08,,
7.578125,9.99E-07,2.62E-06,,7.94E-09,,
7.59375,9.99E-07,2.96E-06,,1.05E-08,,
7.609375,9.99E-07,3.23E-06,,1.03E-08,,
7.625,9.99E-07,3.35E-06,,8.02E-09,,
7.640625,9.99E-07,3.34E-06,,8.62E-09,,
7.65625,9.99E-07,3.12E-06,,1.13E-08,,
7.671875,9.99E-07,2.67E-06,,1.03E-08,,
7.6875,9.99E-07,2.17E-06,,9.17E-09,,
7.703125,9.99E-07,2.22E-06,,9.85E-09,,
7.71875,9.99E-07,2.92E-06,,1.29E-08,,
7.734375,9.99E-07,3.62E-06,,9.76E-09,,
7.75,9.99E-07,4.26E-06,,9.40E-09,,
7.765625,9.99E-07,4.84E-06,,1.07E-08,,
7.78125,9.99E-07,5.64E-06,,1.14E-08,,
7.796875,9.99E-07,6.30E-06,,9.69E-09,,
7.8125,9.99E-07,6.71E-06,,1.01E-08,,
7.828125,9.99E-07,6.93E-06,,9.62E-09,,
7.84375,9.99E-07,7.17E-06,,1.43E-08,,
7.859375,9.99E-07,7.31E-06,,1.04E-08,,
7.875,9.99E-07,7.14E-06,,9.08E-09,,
7.890625,9.99E-07,7.19E-06,,1.44E-08,,
7.90625,9.99E-07,7.24E-06,,1.32E-08,,
7.921875,9.99E-07,7.33E-06,,7.91E-09,,
7.9375,9.99E-07,7.41E-06,,1.10E-08,,
7.953125,9.99E-07,7.25E-06,,1.27E-08,,
7.96875,9.99E-07,7.03E-06,,1.21E-08,,
7.984375,9.99E-07,6.85E-06,,6.63E-09,,
8,9.99E-07,6.77E-06,,1.38E-08,,
8.015625,9.99E-07,7.04E-06,,1.20E-08,,
8.03125,9.99E-07,7.49E-06,,1.20E-08,,
8.046875,9.99E-07,7.81E-06,,9.15E-09,,
8.0625,9.99E-07,8.23E-06,,1.32E-08,,
8.078125,9.99E-07,8.68E-06,,1.51E-08,,
8.09375,9.99E-07,9.12E-06,,1.03E-08,,
8.109375,9.99E-07,1.00E-05,,7.83E-09,,
8.125,9.99E-07,1.12E-05,,1.69E-08,,
8.140625,9.99E-07,1.19E-05,,1.24E-08,,
8.15625,9.99E-07,1.24E-05,,6.30E-09,,
8.171875,9.99E-07,1.24E-05,,1.28E-08,,
8.1875,9.99E-07,1.21E-05,,1.67E-08,,
8.203125,9.99E-07,1.20E-05,,8.68E-09,,
8.21875,9.99E-07,1.21E-05,,1.02E-08,,
8.234375,9.99E-07,1.18E-05,,1.43E-08,,
8.25,9.99E-07,1.15E-05,,1.29E-08,,
8.265625,9.99E-07,1.19E-05,,8.18E-09,,
8.28125,9.99E-07,1.22E-05,,1.03E-08,,
8.296875,9.99E-07,1.22E-05,,1.42E-08,,
8.3125,9.99E-07,1.23E-05,,8.29E-09,,
8.328125,9.99E-07,1.24E-05,,1.17E-08,,
8.34375,9.99E-07,1.27E-05,,1.07E-08,,
8.359375,9.99E-07,1.29E-05,,1.12E-08,,
8.375,9.99E-07,1.34E-05,,1.37E-08,,
8.390625,9.99E-07,1.43E-05,,9.62E-09,,
8.40625,9.99E-07,1.49E-05,,9.90E-09,,
8.421875,9.99E-07,1.51E-05,,1.27E-08,,
8.4375,9.99E-07,1.56E-05,,1.14E-08,,
8.453125,9.99E-07,1.60E-05,,7.94E-09,,
8.46875,9.99E-07,1.57E-05,,1.11E-08,,
8.484375,9.99E-07,1.53E-05,,1.13E-08,,
8.5,9.99E-07,1.52E-05,,1.05E-08,,
8.515625,9.99E-07,1.54E-05,,8.17E-09,,
8.53125,9.99E-07,1.50E-05,,1.46E-08,,
8.546875,9.99E-07,1.43E-05,,9.55E-09,,
8.5625,9.99E-07,1.41E-05,,1.12E-08,,
8.578125,9.99E-07,1.39E-05,,1.08E-08,,
8.59375,9.99E-07,1.34E-05,,1.09E-08,,
8.609375,9.99E-07,1.27E-05,,8.18E-09,,
8.625,9.99E-07,1.21E-05,,1.24E-08,,
8.640625,9.99E-07,1.25E-05,,1.09E-08,,
8.65625,9.99E-07,1.38E-05,,7.70E-09,,
8.671875,9.99E-07,1.47E-05,,1.32E-08,,
8.6875,9.99E-07,1.50E-05,,1.12E-08,,
8.703125,9.99E-07,1.50E-05,,9.70E-09,,
8.71875,9.99E-07,1.48E-05,,8.59E-09,,
8.734375,9.99E-07,1.44E-05,,1.09E-08,,
8.75,9.99E-07,1.43E-05,,1.15E-08,,
8.765625,9.99E-07,1.41E-05,,6.22E-09,,
8.78125,9.99E-07,1.41E-05,,9.47E-09,,
8.796875,9.99E-07,1.35E-05,,1.22E-08,,
8.8125,9.99E-07,1.26E-05,,8.01E-09,,
8.828125,9.99E-07,1.17E-05,,9.75E-09,,
8.84375,9.99E-07,1.10E-05,,7.75E-09,,
8.859375,9.99E-07,1.08E-05,,1.25E-08,,
8.875,9.99E-07,1.10E-05,,1.06E-08,,
8.890625,9.99E-07,1.10E-05,,6.73E-09,,
8.90625,9.99E-07,1.03E-05,,9.35E-09,,
8.921875,9.99E-07,9.35E-06,,1.19E-08,,
8.9375,9.99E-07,8.75E-06,,9.54E-09,,
8.953125,9.99E-07,8.41E-06,,6.17E-09,,
8.96875,9.99E-07,8.61E-06,,1.10E-08,,
8.984375,9.99E-07,9.09E-06,,1.40E-08,,
9,9.99E-07,9.12E-06,,7.24E-09,,
9.015625,9.99E-07,9.10E-06,,8.12E-09,,
9.03125,9.99E-07,8.82E-06,,1.05E-08,,
9.046875,9.99E-07,7.88E-06,,1.29E-08,,
9.0625,9.99E-07,6.53E-06,,5.97E-09,,
9.078125,9.99E-07,5.64E-06,,9.66E-09,,
9.09375,9.99E-07,5.62E-06,,9.36E-09,,
9.109375,9.99E-07,5.75E-06,,1.10E-08,,
9.125,9.99E-07,5.94E-06,,8.41E-09,,
9.140625,9.99E-07,6.27E-06,,1.02E-08,,
9.15625,9.99E-07,6.76E-06,,9.92E-09,,
9.171875,9.99E-07,7.04E-06,,1.13E-08,,
9.1875,9.99E-07,7.32E-06,,1.21E-08,,
9.203125,9.99E-07,7.36E-06,,7.40E-09,,
9.21875,9.99E-07,7.32E-06,,9.87E-09,,
9.234375,9.99E-07,7.31E-06,,1.33E-08,,
9.25,9.99E-07,7.20E-06,,9.92E-09,,
9.265625,9.99E-07,7.17E-06,,8.21E-09,,
9.28125,9.99E-07,7.18E-06,,9.59E-09,,
9.296875,9.99E-07,7.07E-06,,1.52E-08,,
9.3125,9.99E-07,6.65E-06,,9.63E-09,,
9.328125,9.99E-07,5.85E-06,,7.11E-09,,
9.34375,9.99E-07,5.21E-06,,9.95E-09,,
9.359375,9.99E-07,4.68E-06,,1.46E-08,,
9.375,9.99E-07,4.34E-06,,9.16E-09,,
9.390625,9.99E-07,4.21E-06,,6.84E-09,,
9.40625,9.99E-07,3.84E-06,,1.07E-08,,
9.421875,9.99E-07,3.63E-06,,1.55E-08,,
9.4375,9.99E-07,3.58E-06,,1.07E-08,,
9.453125,9.99E-07,3.64E-06,,4.49E-09,,
9.46875,9.99E-07,3.72E-06,,1.44E-08,,
9.484375,9.99E-07,3.62E-06,,1.60E-08,,
9.5,9.99E-07,3.19E-06,,6.45E-09,,
9.515625,9.99E-07,2.67E-06,,6.45E-09,,
9.53125,9.99E-07,2.14E-06,,1.44E-08,,
9.546875,9.99E-07,1.79E-06,,1.30E-08,,
9.5625,9.99E-07,1.67E-06,,8.87E-09,,
9.578125,9.99E-07,1.51E-06,,6.77E-09,,
9.59375,9.99E-07,1.36E-06,,1.53E-08,,
9.609375,9.99E-07,1.38E-06,,1.32E-08,,
9.625,9.99E-07,1.36E-06,,6.80E-09,,
9.640625,9.99E-07,1.25E-06,,9.09E-09,,
9.65625,9.99E-07,1.18E-06,,1.29E-08,,
9.671875,9.99E-07,1.25E-06,,1.13E-08,,
9.6875,9.99E-07,1.30E-06,,9.05E-09,,
9.703125,9.99E-07,1.37E-06,,1.01E-08,,
9.71875,9.99E-07,1.44E-06,,1.16E-08,,
9.734375,9.99E-07,1.59E-06,,1.23E-08,,
9.75,9.99E-07,1.69E-06,,1.04E-08,,
9.765625,9.99E-07,1.74E-06,,6.56E-09,,
9.78125,9.99E-07,1.83E-06,,1.32E-08,,
9.796875,9.99E-07,1.96E-06,,1.17E-08,,
9.8125,9.99E-07,1.99E-06,,9.45E-09,,
9.828125,9.99E-07,2.00E-06,,9.34E-09,,
9.84375,9.99E-07,2.21E-06,,1.22E-08,,
9.859375,9.99E-07,2.31E-06,,1.26E-08,,
9.875,9.99E-07,2.28E-06,,8.85E-09,,
9.890625,9.99E-07,2.33E-06,,9.84E-09,,
9.90625,9.99E-07,2.53E-06,,1.27E-08,,
9.921875,9.99E-07,2.84E-06,,8.39E-09,,
9.9375,9.99E-07,3.00E-06,,8.79E-09,,
9.953125,9.99E-07,3.25E-06,,1.23E-08,,
9.96875,9.99E-07,3.73E-06,,1.11E-08,,
9.984375,9.99E-07,4.02E-06,,6.66E-09,,
10,9.99E-07,3.85E-06,,1.51E-08,,
10.015625,9.99E-07,3.26E-06,,1.07E-08,,
10.03125,9.99E-07,3.10E-06,,8.44E-09,,
10.046875,9.99E-07,3.28E-06,,8.52E-09,,
10.0625,9.99E-07,3.57E-06,,1.16E-08,,
10.078125,9.99E-07,3.83E-06,,1.41E-08,,
10.09375,9.99E-07,3.82E-06,,6.11E-09,,
10.109375,9.99E-07,3.61E-06,,9.42E-09,,
10.125,9.99E-07,3.50E-06,,1.70E-08,,
10.140625,9.99E-07,3.45E-06,,9.18E-09,,
10.15625,9.99E-07,3.34E-06,,7.12E-09,,
10.171875,9.99E-07,3.28E-06,,1.14E-08,,
10.1875,9.99E-07,2.96E-06,,9.26E-09,,
10.203125,9.99E-07,2.63E-06,,9.11E-09,,
10.21875,9.99E-07,2.29E-06,,1.00E-08,,
10.234375,9.99E-07,2.24E-06,,7.14E-09,,
10.25,9.99E-07,2.46E-06,,1.18E-08,,
10.265625,9.99E-07,2.60E-06,,1.17E-08,,
10.28125,9.99E-07,2.50E-06,,8.81E-09,,
10.296875,9.99E-07,2.20E-06,,6.82E-09,,
10.3125,9.99E-07,1.90E-06,,9.74E-09,,
10.328125,9.99E-07,1.82E-06,,1.29E-08,,
10.34375,9.99E-07,1.91E-06,,7.94E-09,,
10.359375,9.99E-07,2.01E-06,,6.69E-09,,
10.375,9.99E-07,2.04E-06,,1.10E-08,,
10.390625,9.99E-07,2.05E-06,,1.40E-08,,
10.40625,9.99E-07,1.76E-06,,6.39E-09,,
10.421875,9.99E-07,1.21E-06,,8.79E-09,,
10.4375,9.99E-07,7.42E-07,,8.41E-09,,
10.453125,9.99E-07,7.19E-07,,9.61E-09,,
10.46875,9.99E-07,9.38E-07,,9.79E-09,,
10.484375,9.99E-07,1.18E-06,,8.00E-09,,
10.5,9.99E-07,1.47E-06,,8.33E-09,,
10.515625,9.99E-07,1.87E-06,,9.61E-09,,
10.53125,9.99E-07,2.25E-06,,1.27E-08,,
10.546875,9.99E-07,2.58E-06,,8.01E-09,,
10.5625,9.99E-07,2.87E-06,,6.27E-09,,
10.578125,9.99E-07,3.03E-06,,1.03E-08,,
10.59375,9.99E-07,3.14E-06,,1.10E-08,,
10.609375,9.99E-07,3.22E-06,,9.94E-09,,
10.625,9.99E-07,3.34E-06,,6.03E-09,,
10.640625,9.99E-07,3.20E-06,,9.80E-09,,
10.65625,9.99E-07,2.86E-06,,1.32E-08,,
10.671875,9.99E-07,2.56E-06,,8.85E-09,,
10.6875,9.99E-07,2.39E-06,,7.49E-09,,
10.703125,9.99E-07,2.44E-06,,6.65E-09,,
10.71875,9.99E-07,2.63E-06,,1.23E-08,,
10.734375,9.99E-07,2.86E-06,,1.25E-08,,
10.75,9.99E-07,3.15E-06,,8.39E-09,,
10.765625,9.99E-07,3.55E-06,,5.81E-09,,
10.78125,9.99E-07,4.02E-06,,1.47E-08,,
10.796875,9.99E-07,4.39E-06,,1.64E-08,,
10.8125,9.99E-07,4.69E-06,,7.15E-09,,
10.828125,9.99E-07,5.19E-06,,5.46E-09,,
10.84375,9.99E-07,5.99E-06,,1.49E-08,,
10.859375,9.99E-07,7.02E-06,,1.52E-08,,
10.875,9.99E-07,7.75E-06,,8.88E-09,,
10.890625,9.99E-07,8.01E-06,,5.86E-09,,
10.90625,9.99E-07,7.87E-06,,1.27E-08,,
10.921875,9.99E-07,7.57E-06,,1.61E-08,,
10.9375,9.99E-07,7.41E-06,,9.02E-09,,
10.953125,9.99E-07,7.18E-06,,5.51E-09,,
10.96875,9.99E-07,7.05E-06,,1.13E-08,,
10.984375,9.99E-07,7.13E-06,,1.41E-08,,
11,9.99E-07,7.30E-06,,1.07E-08,,
11.015625,9.99E-07,7.25E-06,,7.15E-09,,
11.03125,9.99E-07,7.30E-06,,9.77E-09,,
11.046875,9.99E-07,7.59E-06,,1.38E-08,,
11.0625,9.99E-07,7.92E-06,,1.11E-08,,
11.078125,9.99E-07,8.38E-06,,9.28E-09,,
11.09375,9.99E-07,8.77E-06,,8.69E-09,,
11.109375,9.99E-07,9.14E-06,,1.15E-08,,
11.125,9.99E-07,9.13E-06,,1.49E-08,,
11.140625,9.99E-07,9.04E-06,,1.04E-08,,
11.15625,9.99E-07,9.21E-06,,7.34E-09,,
11.171875,9.99E-07,9.18E-06,,1.26E-08,,
11.1875,9.99E-07,9.11E-06,,1.23E-08,,
11.203125,9.99E-07,9.52E-06,,9.48E-09,,
11.21875,9.99E-07,9.92E-06,,7.89E-09,,
11.234375,9.99E-07,9.99E-06,,1.11E-08,,
11.25,9.99E-07,1.04E-05,,1.35E-08,,
11.265625,9.99E-07,1.12E-05,,8.78E-09,,
11.28125,9.99E-07,1.19E-05,,9.97E-09,,
11.296875,9.99E-07,1.25E-05,,1.52E-08,,
11.3125,9.99E-07,1.31E-05,,7.67E-09,,
11.328125,9.99E-07,1.37E-05,,7.56E-09,,
11.34375,9.99E-07,1.37E-05,,1.40E-08,,
11.359375,9.99E-07,1.32E-05,,1.50E-08,,
11.375,9.99E-07,1.31E-05,,6.38E-09,,
11.390625,9.99E-07,1.41E-05,,9.23E-09,,
11.40625,9.99E-07,1.50E-05,,1.40E-08,,
11.421875,9.99E-07,1.52E-05,,1.55E-08,,
11.4375,9.99E-07,1.52E-05,,5.26E-09,,
11.453125,9.99E-07,1.49E-05,,7.16E-09,,
11.46875,9.99E-07,1.47E-05,,1.54E-08,,
11.484375,9.99E-07,1.49E-05,,1.58E-08,,
11.5,9.99E-07,1.49E-05,,5.86E-09,,
11.515625,9.99E-07,1.47E-05,,9.43E-09,,
11.53125,9.99E-07,1.43E-05,,1.09E-08,,
11.546875,9.99E-07,1.43E-05,,1.25E-08,,
11.5625,9.99E-07,1.46E-05,,1.00E-08,,
11.578125,9.99E-07,1.52E-05,,7.16E-09,,
11.59375,9.99E-07,1.53E-05,,8.91E-09,,
11.609375,9.99E-07,1.50E-05,,1.24E-08,,
11.625,9.99E-07,1.48E-05,,1.42E-08,,
11.640625,9.99E-07,1.50E-05,,7.05E-09,,
11.65625,9.99E-07,1.59E-05,,7.54E-09,,
11.671875,9.99E-07,1.68E-05,,1.19E-08,,
11.6875,9.99E-07,1.69E-05,,1.18E-08,,
11.703125,9.99E-07,1.63E-05,,1.18E-08,,
11.71875,9.99E-07,1.61E-05,,6.21E-09,,
11.734375,9.99E-07,1.62E-05,,1.02E-08,,
11.75,9.99E-07,1.67E-05,,1.50E-08,,
11.765625,9.99E-07,1.73E-05,,1.04E-08,,
11.78125,9.99E-07,1.79E-05,,7.66E-09,,
11.796875,9.99E-07,1.73E-05,,7.33E-09,,
11.8125,9.99E-07,1.52E-05,,1.09E-08,,
11.828125,9.99E-07,1.34E-05,,1.46E-08,,
11.84375,9.99E-07,1.20E-05,,8.09E-09,,
11.859375,9.99E-07,1.09E-05,,1.12E-08,,
11.875,9.99E-07,9.76E-06,,7.79E-09,,
11.890625,9.99E-07,9.37E-06,,1.12E-08,,
11.90625,9.99E-07,9.13E-06,,1.48E-08,,
11.921875,9.99E-07,8.78E-06,,9.40E-09,,
11.9375,9.99E-07,8.65E-06,,6.96E-09,,
11.953125,9.99E-07,8.60E-06,,1.02E-08,,
11.96875,9.99E-07,8.53E-06,,1.67E-08,,
11.984375,9.99E-07,8.48E-06,,1.33E-08,,
12,9.99E-07,8.32E-06,,6.60E-09,,
12.015625,9.99E-07,7.99E-06,,7.64E-09,,
12.03125,9.99E-07,7.27E-06,,1.54E-08,,
12.046875,9.99E-07,6.23E-06,,1.52E-08,,
12.0625,9.99E-07,5.30E-06,,9.58E-09,,
12.078125,9.99E-07,4.74E-06,,8.37E-09,,
12.09375,9.99E-07,4.31E-06,,9.24E-09,,
12.109375,9.99E-07,4.06E-06,,1.39E-08,,
12.125,9.99E-07,3.80E-06,,1.43E-08,,
12.140625,9.99E-07,3.79E-06,,9.86E-09,,
12.15625,9.99E-07,4.01E-06,,4.12E-09,,
12.171875,9.99E-07,4.17E-06,,1.66E-08,,
12.1875,9.99E-07,4.38E-06,,1.85E-08,,
12.203125,9.99E-07,4.80E-06,,1.13E-08,,
12.21875,9.99E-07,5.57E-06,,3.07E-09,,
12.234375,9.99E-07,6.40E-06,,1.22E-08,,
12.25,9.99E-07,7.01E-06,,1.83E-08,,
12.265625,9.99E-07,6.96E-06,,1.41E-08,,
12.28125,9.99E-07,6.59E-06,,4.91E-09,,
12.296875,9.99E-07,6.34E-06,,9.22E-09,,
12.3125,9.99E-07,6.22E-06,,1.69E-08,,
12.328125,9.99E-07,5.94E-06,,1.34E-08,,
12.34375,9.99E-07,5.97E-06,,7.19E-09,,
12.359375,9.99E-07,6.04E-06,,6.74E-09,,
12.375,9.99E-07,5.86E-06,,1.12E-08,,
12.390625,9.99E-07,5.86E-06,,1.17E-08,,
12.40625,9.99E-07,5.85E-06,,1.14E-08,,
12.421875,9.99E-07,5.79E-06,,9.28E-09,,
12.4375,9.99E-07,5.54E-06,,6.51E-09,,
12.453125,9.99E-07,5.21E-06,,1.01E-08,,
12.46875,9.99E-07,4.85E-06,,1.44E-08,,
12.484375,9.99E-07,4.27E-06,,1.15E-08,,
12.5,9.99E-07,3.77E-06,,5.54E-09,,
12.515625,9.99E-07,3.59E-06,,1.03E-08,,
12.53125,9.99E-07,3.35E-06,,1.44E-08,,
12.546875,9.99E-07,3.11E-06,,9.33E-09,,
12.5625,9.99E-07,3.10E-06,,7.80E-09,,
12.578125,9.99E-07,3.02E-06,,7.83E-09,,
12.59375,9.99E-07,2.93E-06,,1.20E-08,,
12.609375,9.99E-07,2.88E-06,,1.11E-08,,
12.625,9.99E-07,2.81E-06,,8.72E-09,,
12.640625,9.99E-07,2.47E-06,,7.37E-09,,
12.65625,9.99E-07,2.22E-06,,1.60E-08,,
12.671875,9.99E-07,1.97E-06,,8.87E-09,,
12.6875,9.99E-07,1.73E-06,,6.66E-09,,
12.703125,9.99E-07,1.50E-06,,1.20E-08,,
12.71875,9.99E-07,1.52E-06,,1.42E-08,,
12.734375,9.99E-07,1.65E-06,,9.94E-09,,
12.75,9.99E-07,1.64E-06,,6.89E-09,,
12.765625,9.99E-07,1.29E-06,,9.13E-09,,
12.78125,9.99E-07,1.17E-06,,1.50E-08,,
12.796875,9.99E-07,1.17E-06,,1.29E-08,,
12.8125,9.99E-07,1.27E-06,,6.00E-09,,
12.828125,9.99E-07,1.32E-06,,1.00E-08,,
12.84375,9.99E-07,1.27E-06,,1.42E-08,,
12.859375,9.99E-07,1.26E-06,,1.14E-08,,
12.875,9.99E-07,1.26E-06,,9.38E-09,,
12.890625,9.99E-07,1.28E-06,,9.83E-09,,
12.90625,9.99E-07,1.24E-06,,7.90E-09,,
12.921875,9.99E-07,1.16E-06,,1.11E-08,,
12.9375,9.99E-07,9.95E-07,,1.68E-08,,
12.953125,9.99E-07,9.13E-07,,1.12E-08,,
12.96875,9.99E-07,9.28E-07,,5.39E-09,,
12.984375,9.99E-07,9.48E-07,,9.14E-09,,
13,9.99E-07,8.44E-07,,1.73E-08,,
13.015625,9.99E-07,6.83E-07,,1.33E-08,,
13.03125,9.99E-07,5.97E-07,,6.49E-09,,
13.046875,9.99E-07,6.21E-07,,7.76E-09,,
13.0625,9.99E-07,6.96E-07,,9.37E-09,,
13.078125,9.99E-07,6.83E-07,,1.58E-08,,
13.09375,9.99E-07,6.27E-07,,1.05E-08,,
13.109375,9.99E-07,5.79E-07,,5.57E-09,,
13.125,9.99E-07,6.36E-07,,7.67E-09,,
13.140625,9.99E-07,8.33E-07,,1.33E-08,,
13.15625,9.99E-07,1.23E-06,,1.34E-08,,
13.171875,9.99E-07,1.51E-06,,9.05E-09,,
13.1875,9.99E-07,1.56E-06,,6.26E-09,,
13.203125,9.99E-07,1.45E-06,,1.07E-08,,
13.21875,9.99E-07,1.29E-06,,1.02E-08,,
13.234375,9.99E-07,1.12E-06,,1.10E-08,,
13.25,9.99E-07,9.15E-07,,1.35E-08,,
13.265625,9.99E-07,7.95E-07,,7.67E-09,,
13.28125,9.99E-07,6.77E-07,,6.74E-09,,
13.296875,9.99E-07,5.86E-07,,9.49E-09,,
13.3125,9.99E-07,5.13E-07,,1.43E-08,,
13.328125,9.99E-07,4.97E-07,,1.21E-08,,
13.34375,9.99E-07,5.05E-07,,7.68E-09,,
13.359375,9.99E-07,4.98E-07,,5.39E-09,,
13.375,9.99E-07,5.80E-07,,1.30E-08,,
13.390625,9.99E-07,6.74E-07,,1.65E-08,,
13.40625,9.99E-07,6.96E-07,,9.68E-09,,
13.421875,9.99E-07,6.84E-07,,6.80E-09,,
13.4375,9.99E-07,5.66E-07,,6.99E-09,,
13.453125,9.99E-07,4.28E-07,,1.18E-08,,
13.46875,9.99E-07,3.34E-07,,1.98E-08,,
13.484375,9.99E-07,2.45E-07,,1.34E-08,,
13.5,9.99E-07,1.53E-07,,3.97E-09,,
13.515625,9.99E-07,8.02E-08,,7.06E-09,,
13.53125,9.99E-07,4.69E-08,,2.13E-08,,
13.546875,9.99E-07,2.62E-08,,2.14E-08,,
13.5625,9.99E-07,6.76E-09,,6.89E-09,,
13.578125,9.99E-07,1.43E-08,,4.82E-09,,
13.59375,9.99E-07,5.73E-08,,1.13E-08,,
13.609375,9.99E-07,1.13E-07,,1.81E-08,,
13.625,9.99E-07,1.48E-07,,1.71E-08,,
13.640625,9.99E-07,1.60E-07,,6.85E-09,,
13.65625,9.99E-07,1.48E-07,,5.38E-09,,
13.671875,9.99E-07,1.48E-07,,1.47E-08,,
13.6875,9.99E-07,1.57E-07,,1.67E-08,,
13.703125,9.99E-07,1.71E-07,,1.18E-08,,
13.71875,9.99E-07,2.00E-07,,6.76E-09,,
13.734375,9.99E-07,2.31E-07,,8.22E-09,,
13.75,9.99E-07,2.37E-07,,1.34E-08,,
13.765625,9.99E-07,2.83E-07,,1.25E-08,,
13.78125,9.99E-07,3.48E-07,,1.47E-08,,
13.796875,9.99E-07,4.01E-07,,6.96E-09,,
13.8125,9.99E-07,4.22E-07,,6.84E-09,,
13.828125,9.99E-07,4.80E-07,,1.21E-08,,
13.84375,9.99E-07,5.01E-07,,1.68E-08,,
13.859375,9.99E-07,4.40E-07,,1.14E-08,,
13.875,9.99E-07,4.03E-07,,5.79E-09,,
13.890625,9.99E-07,3.74E-07,,9.83E-09,,
13.90625,9.99E-07,3.52E-07,,1.29E-08,,
13.921875,9.99E-07,3.04E-07,,1.39E-08,,
13.9375,9.99E-07,3.26E-07,,9.61E-09,,
13.953125,9.99E-07,3.37E-07,,7.31E-09,,
13.96875,9.99E-07,3.47E-07,,1.25E-08,,
13.984375,9.99E-07,3.95E-07,,1.48E-08,,
14,9.99E-07,4.25E-07,,8.08E-09,,
14.015625,9.99E-07,3.53E-07,,6.37E-09,,
14.03125,9.99E-07,2.96E-07,,1.37E-08,,
14.046875,9.99E-07,2.34E-07,,1.60E-08,,
14.0625,9.99E-07,1.43E-07,,7.30E-09,,
14.078125,9.99E-07,9.22E-08,,5.37E-09,,
14.09375,9.99E-07,1.25E-07,,1.04E-08,,
14.109375,9.99E-07,1.84E-07,,1.46E-08,,
14.125,9.99E-07,1.53E-07,,1.44E-08,,
14.140625,9.99E-07,9.52E-08,,6.36E-09,,
14.15625,9.99E-07,9.36E-08,,5.09E-09,,
14.171875,9.99E-07,1.21E-07,,1.91E-08,,
14.1875,9.99E-07,1.42E-07,,1.56E-08,,
14.203125,9.99E-07,1.63E-07,,6.22E-09,,
14.21875,9.99E-07,1.47E-07,,7.80E-09,,
14.234375,9.99E-07,1.58E-07,,9.40E-09,,
14.25,9.99E-07,1.67E-07,,1.09E-08,,
14.265625,9.99E-07,1.72E-07,,1.10E-08,,
14.28125,9.99E-07,1.45E-07,,1.21E-08,,
14.296875,9.99E-07,1.03E-07,,9.79E-09,,
14.3125,9.99E-07,6.37E-08,,4.07E-09,,
14.328125,9.99E-07,4.98E-08,,1.18E-08,,
14.34375,9.99E-07,5.67E-08,,1.58E-08,,
14.359375,9.99E-07,5.53E-08,,1.36E-08,,
14.375,9.99E-07,2.83E-08,,5.43E-09,,
14.390625,9.99E-07,4.35E-09,,5.63E-09,,
14.40625,9.99E-07,4.64E-09,,9.37E-09,,
14.421875,9.99E-07,1.53E-08,,1.95E-08,,
14.4375,9.99E-07,1.59E-08,,1.16E-08,,
14.453125,9.99E-07,7.80E-09,,5.79E-09,,
14.46875,9.99E-07,9.02E-09,,4.74E-09,,
14.484375,9.99E-07,1.71E-08,,1.12E-08,,
14.5,9.99E-07,4.74E-08,,1.32E-08,,
14.515625,9.99E-07,1.08E-07,,1.18E-08,,
14.53125,9.99E-07,1.88E-07,,6.34E-09,,
14.546875,9.99E-07,2.43E-07,,7.39E-09,,
14.5625,9.99E-07,2.50E-07,,9.56E-09,,
14.578125,9.99E-07,2.32E-07,,9.15E-09,,
14.59375,9.99E-07,2.40E-07,,1.06E-08,,
14.609375,9.99E-07,2.41E-07,,1.46E-08,,
14.625,9.99E-07,2.07E-07,,7.65E-09,,
14.640625,9.99E-07,1.85E-07,,6.21E-09,,
14.65625,9.99E-07,1.65E-07,,8.64E-09,,
14.671875,9.99E-07,1.35E-07,,1.26E-08,,
14.6875,9.99E-07,1.17E-07,,1.61E-08,,
14.703125,9.99E-07,1.18E-07,,1.18E-08,,
14.71875,9.99E-07,1.33E-07,,3.45E-09,,
14.734375,9.99E-07,1.73E-07,,8.17E-09,,
14.75,9.99E-07,2.33E-07,,1.37E-08,,
14.765625,9.99E-07,3.05E-07,,1.72E-08,,
14.78125,9.99E-07,3.43E-07,,1.04E-08,,
14.796875,9.99E-07,2.95E-07,,6.61E-09,,
14.8125,9.99E-07,2.17E-07,,3.99E-09,,
14.828125,9.99E-07,1.69E-07,,1.30E-08,,
14.84375,9.99E-07,1.13E-07,,2.09E-08,,
14.859375,9.99E-07,6.34E-08,,1.77E-08,,
14.875,9.99E-07,2.64E-08,,4.78E-09,,
14.890625,9.99E-07,9.63E-09,,4.65E-09,,
14.90625,9.99E-07,4.20E-09,,1.74E-08,,
14.921875,9.99E-07,8.30E-09,,2.08E-08,,
14.9375,9.99E-07,3.52E-08,,1.54E-08,,
14.953125,9.99E-07,8.50E-08,,5.42E-09,,
14.96875,9.99E-07,1.24E-07,,4.30E-09,,
14.984375,9.99E-07,1.41E-07,,1.30E-08,,
15,9.99E-07,1.26E-07,,2.21E-08,,
