InputPower,OutputPowerWithoutDelay,FiberLength,PreviousOutputPowerWithoutDelay
9.99E-07,1.05E-07,50,1.37E-07
9.99E-07,9.13E-08,50,1.05E-07
9.99E-07,1.31E-07,50,9.13E-08
9.99E-07,9.47E-08,50,1.31E-07
9.99E-07,9.35E-08,50,9.47E-08
9.99E-07,1.34E-07,50,9.35E-08
9.99E-07,7.61E-08,50,1.34E-07
9.99E-07,1.12E-07,50,7.61E-08
9.99E-07,1.13E-07,50,1.12E-07
9.99E-07,8.30E-08,50,1.13E-07
9.99E-07,1.17E-07,50,8.30E-08
9.99E-07,9.35E-08,50,1.17E-07
9.99E-07,1.06E-07,50,9.35E-08
9.99E-07,9.83E-08,50,1.06E-07
9.99E-07,1.08E-07,50,9.83E-08
9.99E-07,1.01E-07,50,1.08E-07
9.99E-07,1.04E-07,50,1.01E-07
9.99E-07,1.12E-07,50,1.04E-07
9.99E-07,1.03E-07,50,1.12E-07
9.99E-07,1.06E-07,50,1.03E-07
9.99E-07,1.17E-07,50,1.06E-07
9.99E-07,1.03E-07,50,1.17E-07
9.99E-07,1.12E-07,50,1.03E-07
9.99E-07,1.14E-07,50,1.12E-07
9.99E-07,1.05E-07,50,1.14E-07
9.99E-07,1.09E-07,50,1.05E-07
9.99E-07,1.14E-07,50,1.09E-07
9.99E-07,1.02E-07,50,1.14E-07
9.99E-07,1.13E-07,50,1.02E-07
9.99E-07,1.08E-07,50,1.13E-07
9.99E-07,1.03E-07,50,1.08E-07
9.99E-07,1.10E-07,50,1.03E-07
9.99E-07,1.12E-07,50,1.10E-07
9.99E-07,1.03E-07,50,1.12E-07
9.99E-07,1.12E-07,50,1.03E-07
9.99E-07,1.07E-07,50,1.12E-07
9.99E-07,1.02E-07,50,1.07E-07
9.99E-07,1.14E-07,50,1.02E-07
9.99E-07,9.83E-08,50,1.14E-07
9.99E-07,1.13E-07,50,9.83E-08
9.99E-07,9.74E-08,50,1.13E-07
9.99E-07,1.08E-07,50,9.74E-08
9.99E-07,1.05E-07,50,1.08E-07
9.99E-07,9.59E-08,50,1.05E-07
9.99E-07,1.16E-07,50,9.59E-08
9.99E-07,8.28E-08,50,1.16E-07
9.99E-07,1.11E-07,50,8.28E-08
9.99E-07,9.12E-08,50,1.11E-07
9.99E-07,9.65E-08,50,9.12E-08
9.99E-07,1.11E-07,50,9.65E-08
9.99E-07,8.35E-08,50,1.11E-07
9.99E-07,1.14E-07,50,8.35E-08
9.99E-07,9.08E-08,50,1.14E-07
9.99E-07,9.78E-08,50,9.08E-08
9.99E-07,1.03E-07,50,9.78E-08
9.99E-07,8.83E-08,50,1.03E-07
9.99E-07,1.03E-07,50,8.83E-08
9.99E-07,8.94E-08,50,1.03E-07
9.99E-07,9.79E-08,50,8.94E-08
9.99E-07,8.56E-08,50,9.79E-08
9.99E-07,9.94E-08,50,8.56E-08
9.99E-07,8.23E-08,50,9.94E-08
9.99E-07,9.08E-08,50,8.23E-08
9.99E-07,9.24E-08,50,9.08E-08
9.99E-07,8.21E-08,50,9.24E-08
9.99E-07,9.56E-08,50,8.21E-08
9.99E-07,8.99E-08,50,9.56E-08
9.99E-07,9.15E-08,50,8.99E-08
9.99E-07,9.94E-08,50,9.15E-08
9.99E-07,9.18E-08,50,9.94E-08
9.99E-07,9.65E-08,50,9.18E-08
9.99E-07,9.29E-08,50,9.65E-08
9.99E-07,1.04E-07,50,9.29E-08
9.99E-07,8.88E-08,50,1.04E-07
9.99E-07,1.09E-07,50,8.88E-08
9.99E-07,9.36E-08,50,1.09E-07
9.99E-07,1.00E-07,50,9.36E-08
9.99E-07,1.02E-07,50,1.00E-07
9.99E-07,9.89E-08,50,1.02E-07
9.99E-07,1.00E-07,50,9.89E-08
9.99E-07,9.76E-08,50,1.00E-07
9.99E-07,1.01E-07,50,9.76E-08
9.99E-07,9.23E-08,50,1.01E-07
9.99E-07,9.60E-08,50,9.23E-08
9.99E-07,9.99E-08,50,9.60E-08
9.99E-07,8.06E-08,50,9.99E-08
9.99E-07,1.00E-07,50,8.06E-08
9.99E-07,8.43E-08,50,1.00E-07
9.99E-07,9.06E-08,50,8.43E-08
9.99E-07,9.31E-08,50,9.06E-08
9.99E-07,8.86E-08,50,9.31E-08
9.99E-07,9.71E-08,50,8.86E-08
9.99E-07,9.62E-08,50,9.71E-08
9.99E-07,9.04E-08,50,9.62E-08
9.99E-07,9.88E-08,50,9.04E-08
9.99E-07,8.19E-08,50,9.88E-08
9.99E-07,1.00E-07,50,8.19E-08
9.99E-07,8.49E-08,50,1.00E-07
9.99E-07,8.83E-08,50,8.49E-08
9.99E-07,9.73E-08,50,8.83E-08
9.99E-07,8.16E-08,50,9.73E-08
9.99E-07,9.35E-08,50,8.16E-08
9.99E-07,8.94E-08,50,9.35E-08
9.99E-07,9.07E-08,50,8.94E-08
9.99E-07,8.82E-08,50,9.07E-08
9.99E-07,9.82E-08,50,8.82E-08
9.99E-07,8.40E-08,50,9.82E-08
9.99E-07,9.59E-08,50,8.40E-08
9.99E-07,9.20E-08,50,9.59E-08
9.99E-07,9.38E-08,50,9.20E-08
9.99E-07,9.91E-08,50,9.38E-08
9.99E-07,9.66E-08,50,9.91E-08
9.99E-07,1.03E-07,50,9.66E-08
9.99E-07,9.18E-08,50,1.03E-07
9.99E-07,1.08E-07,50,9.18E-08
9.99E-07,9.64E-08,50,1.08E-07
9.99E-07,1.05E-07,50,9.64E-08
9.99E-07,9.62E-08,50,1.05E-07
9.99E-07,1.14E-07,50,9.62E-08
9.99E-07,9.20E-08,50,1.14E-07
9.99E-07,1.14E-07,50,9.20E-08
9.99E-07,1.04E-07,50,1.14E-07
9.99E-07,1.07E-07,50,1.04E-07
9.99E-07,1.11E-07,50,1.07E-07
9.99E-07,1.11E-07,50,1.11E-07
9.99E-07,1.05E-07,50,1.11E-07
9.99E-07,1.15E-07,50,1.05E-07
9.99E-07,1.01E-07,50,1.15E-07
9.99E-07,1.17E-07,50,1.01E-07
9.99E-07,9.51E-08,50,1.17E-07
9.99E-07,1.14E-07,50,9.51E-08
9.99E-07,1.07E-07,50,1.14E-07
9.99E-07,9.95E-08,50,1.07E-07
9.99E-07,1.07E-07,50,9.95E-08
9.99E-07,1.04E-07,50,1.07E-07
9.99E-07,9.71E-08,50,1.04E-07
9.99E-07,1.10E-07,50,9.71E-08
9.99E-07,1.02E-07,50,1.10E-07
9.99E-07,1.02E-07,50,1.02E-07
9.99E-07,1.11E-07,50,1.02E-07
9.99E-07,9.20E-08,50,1.11E-07
9.99E-07,1.17E-07,50,9.20E-08
9.99E-07,8.49E-08,50,1.17E-07
9.99E-07,1.18E-07,50,8.49E-08
9.99E-07,1.05E-07,50,1.18E-07
9.99E-07,9.92E-08,50,1.05E-07
9.99E-07,1.22E-07,50,9.92E-08
9.99E-07,1.02E-07,50,1.22E-07
9.99E-07,1.07E-07,50,1.02E-07
9.99E-07,1.07E-07,50,1.07E-07
9.99E-07,9.70E-08,50,1.07E-07
9.99E-07,1.15E-07,50,9.70E-08
9.99E-07,9.41E-08,50,1.15E-07
9.99E-07,1.13E-07,50,9.41E-08
9.99E-07,1.07E-07,50,1.13E-07
9.99E-07,1.01E-07,50,1.07E-07
9.99E-07,1.16E-07,50,1.01E-07
9.99E-07,1.06E-07,50,1.16E-07
9.99E-07,1.04E-07,50,1.06E-07
9.99E-07,1.14E-07,50,1.04E-07
9.99E-07,9.56E-08,50,1.14E-07
9.99E-07,1.15E-07,50,9.56E-08
9.99E-07,8.91E-08,50,1.15E-07
9.99E-07,1.18E-07,50,8.91E-08
9.99E-07,9.44E-08,50,1.18E-07
9.99E-07,1.07E-07,50,9.44E-08
9.99E-07,1.01E-07,50,1.07E-07
9.99E-07,1.08E-07,50,1.01E-07
9.99E-07,9.61E-08,50,1.08E-07
9.99E-07,1.10E-07,50,9.61E-08
9.99E-07,9.85E-08,50,1.10E-07
9.99E-07,1.01E-07,50,9.85E-08
9.99E-07,9.20E-08,50,1.01E-07
9.99E-07,1.03E-07,50,9.20E-08
9.99E-07,9.63E-08,50,1.03E-07
9.99E-07,9.48E-08,50,9.63E-08
9.99E-07,1.01E-07,50,9.48E-08
9.99E-07,9.76E-08,50,1.01E-07
9.99E-07,9.76E-08,50,9.76E-08
9.99E-07,9.25E-08,50,9.76E-08
9.99E-07,9.94E-08,50,9.25E-08
9.99E-07,8.98E-08,50,9.94E-08
9.99E-07,9.36E-08,50,8.98E-08
9.99E-07,9.64E-08,50,9.36E-08
9.99E-07,9.04E-08,50,9.64E-08
9.99E-07,9.51E-08,50,9.04E-08
9.99E-07,8.68E-08,50,9.51E-08
9.99E-07,1.04E-07,50,8.68E-08
9.99E-07,8.52E-08,50,1.04E-07
9.99E-07,9.78E-08,50,8.52E-08
9.99E-07,9.43E-08,50,9.78E-08
9.99E-07,9.83E-08,50,9.43E-08
9.99E-07,9.35E-08,50,9.83E-08
9.99E-07,1.02E-07,50,9.35E-08
9.99E-07,9.75E-08,50,1.02E-07
9.99E-07,1.01E-07,50,9.75E-08
9.99E-07,9.39E-08,50,1.01E-07
9.99E-07,1.11E-07,50,9.39E-08
9.99E-07,9.43E-08,50,1.11E-07
9.99E-07,1.08E-07,50,9.43E-08
9.99E-07,9.51E-08,50,1.08E-07
9.99E-07,1.14E-07,50,9.51E-08
9.99E-07,9.28E-08,50,1.14E-07
9.99E-07,1.10E-07,50,9.28E-08
9.99E-07,9.84E-08,50,1.10E-07
9.99E-07,1.06E-07,50,9.84E-08
9.99E-07,9.75E-08,50,1.06E-07
9.99E-07,1.06E-07,50,9.75E-08
9.99E-07,1.08E-07,50,1.06E-07
9.99E-07,9.93E-08,50,1.08E-07
9.99E-07,1.09E-07,50,9.93E-08
9.99E-07,1.04E-07,50,1.09E-07
9.99E-07,1.09E-07,50,1.04E-07
9.99E-07,9.93E-08,50,1.09E-07
9.99E-07,1.08E-07,50,9.93E-08
9.99E-07,1.07E-07,50,1.08E-07
9.99E-07,1.04E-07,50,1.07E-07
9.99E-07,1.05E-07,50,1.04E-07
9.99E-07,1.13E-07,50,1.05E-07
9.99E-07,1.04E-07,50,1.13E-07
9.99E-07,1.11E-07,50,1.04E-07
9.99E-07,9.73E-08,50,1.11E-07
9.99E-07,1.17E-07,50,9.73E-08
9.99E-07,9.47E-08,50,1.17E-07
9.99E-07,1.07E-07,50,9.47E-08
9.99E-07,9.83E-08,50,1.07E-07
9.99E-07,1.06E-07,50,9.83E-08
9.99E-07,9.33E-08,50,1.06E-07
9.99E-07,1.01E-07,50,9.33E-08
9.99E-07,9.47E-08,50,1.01E-07
9.99E-07,1.00E-07,50,9.47E-08
9.99E-07,8.33E-08,50,1.00E-07
9.99E-07,1.05E-07,50,8.33E-08
9.99E-07,8.32E-08,50,1.05E-07
9.99E-07,1.03E-07,50,8.32E-08
9.99E-07,8.05E-08,50,1.03E-07
9.99E-07,1.08E-07,50,8.05E-08
9.99E-07,8.67E-08,50,1.08E-07
9.99E-07,9.72E-08,50,8.67E-08
9.99E-07,8.86E-08,50,9.72E-08
9.99E-07,9.99E-08,50,8.86E-08
9.99E-07,9.39E-08,50,9.99E-08
9.99E-07,9.29E-08,50,9.39E-08
9.99E-07,9.56E-08,50,9.29E-08
9.99E-07,1.02E-07,50,9.56E-08
9.99E-07,9.49E-08,50,1.02E-07
9.99E-07,9.88E-08,50,9.49E-08
9.99E-07,9.94E-08,50,9.88E-08
9.99E-07,1.02E-07,50,9.94E-08
9.99E-07,9.29E-08,50,1.02E-07
9.99E-07,9.94E-08,50,9.29E-08
9.99E-07,1.00E-07,50,9.94E-08
9.99E-07,1.04E-07,50,1.00E-07
9.99E-07,9.31E-08,50,1.04E-07
9.99E-07,1.06E-07,50,9.31E-08
9.99E-07,9.53E-08,50,1.06E-07
9.99E-07,1.06E-07,50,9.53E-08
9.99E-07,9.04E-08,50,1.06E-07
9.99E-07,1.08E-07,50,9.04E-08
9.99E-07,9.46E-08,50,1.08E-07
9.99E-07,1.01E-07,50,9.46E-08
9.99E-07,9.07E-08,50,1.01E-07
9.99E-07,1.02E-07,50,9.07E-08
9.99E-07,9.85E-08,50,1.02E-07
9.99E-07,9.64E-08,50,9.85E-08
9.99E-07,9.75E-08,50,9.64E-08
9.99E-07,9.99E-08,50,9.75E-08
9.99E-07,9.74E-08,50,9.99E-08
9.99E-07,9.44E-08,50,9.74E-08
9.99E-07,9.67E-08,50,9.44E-08
9.99E-07,1.01E-07,50,9.67E-08
9.99E-07,9.70E-08,50,1.01E-07
9.99E-07,9.50E-08,50,9.70E-08
9.99E-07,9.70E-08,50,9.50E-08
9.99E-07,1.04E-07,50,9.70E-08
9.99E-07,1.01E-07,50,1.04E-07
9.99E-07,9.65E-08,50,1.01E-07
9.99E-07,1.02E-07,50,9.65E-08
9.99E-07,1.04E-07,50,1.02E-07
9.99E-07,1.00E-07,50,1.04E-07
9.99E-07,1.01E-07,50,1.00E-07
9.99E-07,9.91E-08,50,1.01E-07
9.99E-07,1.10E-07,50,9.91E-08
9.99E-07,9.93E-08,50,1.10E-07
9.99E-07,1.05E-07,50,9.93E-08
9.99E-07,1.03E-07,50,1.05E-07
9.99E-07,1.10E-07,50,1.03E-07
9.99E-07,1.04E-07,50,1.10E-07
9.99E-07,1.07E-07,50,1.04E-07
9.99E-07,1.11E-07,50,1.07E-07
9.99E-07,1.09E-07,50,1.11E-07
9.99E-07,1.08E-07,50,1.09E-07
9.99E-07,1.06E-07,50,1.08E-07
9.99E-07,1.12E-07,50,1.06E-07
9.99E-07,1.12E-07,50,1.12E-07
9.99E-07,1.03E-07,50,1.12E-07
9.99E-07,1.07E-07,50,1.03E-07
9.99E-07,1.06E-07,50,1.07E-07
9.99E-07,1.11E-07,50,1.06E-07
9.99E-07,9.95E-08,50,1.11E-07
9.99E-07,1.05E-07,50,9.95E-08
9.99E-07,1.05E-07,50,1.05E-07
9.99E-07,1.06E-07,50,1.05E-07
9.99E-07,9.98E-08,50,1.06E-07
9.99E-07,1.01E-07,50,9.98E-08
9.99E-07,1.07E-07,50,1.01E-07
9.99E-07,1.02E-07,50,1.07E-07
9.99E-07,9.81E-08,50,1.02E-07
9.99E-07,9.44E-08,50,9.81E-08
9.99E-07,9.85E-08,50,9.44E-08
9.99E-07,1.02E-07,50,9.85E-08
9.99E-07,9.00E-08,50,1.02E-07
9.99E-07,9.75E-08,50,9.00E-08
9.99E-07,8.76E-08,50,9.75E-08
9.99E-07,1.01E-07,50,8.76E-08
9.99E-07,8.22E-08,50,1.01E-07
9.99E-07,9.77E-08,50,8.22E-08
9.99E-07,8.67E-08,50,9.77E-08
9.99E-07,1.06E-07,50,8.67E-08
9.99E-07,9.06E-08,50,1.06E-07
9.99E-07,9.83E-08,50,9.06E-08
9.99E-07,9.82E-08,50,9.83E-08
9.99E-07,1.01E-07,50,9.82E-08
9.99E-07,1.01E-07,50,1.01E-07
9.99E-07,9.56E-08,50,1.01E-07
9.99E-07,1.10E-07,50,9.56E-08
9.99E-07,1.03E-07,50,1.10E-07
9.99E-07,1.09E-07,50,1.03E-07
9.99E-07,9.34E-08,50,1.09E-07
9.99E-07,1.03E-07,50,9.34E-08
9.99E-07,9.69E-08,50,1.03E-07
9.99E-07,9.99E-08,50,9.69E-08
9.99E-07,9.25E-08,50,9.99E-08
9.99E-07,9.61E-08,50,9.25E-08
9.99E-07,9.85E-08,50,9.61E-08
9.99E-07,9.59E-08,50,9.85E-08
9.99E-07,9.12E-08,50,9.59E-08
9.99E-07,9.21E-08,50,9.12E-08
9.99E-07,9.51E-08,50,9.21E-08
9.99E-07,1.02E-07,50,9.51E-08
9.99E-07,9.10E-08,50,1.02E-07
9.99E-07,9.71E-08,50,9.10E-08
9.99E-07,9.13E-08,50,9.71E-08
9.99E-07,1.06E-07,50,9.13E-08
9.99E-07,9.07E-08,50,1.06E-07
9.99E-07,1.03E-07,50,9.07E-08
9.99E-07,9.37E-08,50,1.03E-07
9.99E-07,1.06E-07,50,9.37E-08
9.99E-07,9.14E-08,50,1.06E-07
9.99E-07,9.50E-08,50,9.14E-08
9.99E-07,9.06E-08,50,9.50E-08
9.99E-07,9.90E-08,50,9.06E-08
9.99E-07,9.59E-08,50,9.90E-08
9.99E-07,9.19E-08,50,9.59E-08
9.99E-07,9.63E-08,50,9.19E-08
9.99E-07,9.48E-08,50,9.63E-08
9.99E-07,1.03E-07,50,9.48E-08
9.99E-07,9.23E-08,50,1.03E-07
9.99E-07,9.84E-08,50,9.23E-08
9.99E-07,9.35E-08,50,9.84E-08
9.99E-07,1.05E-07,50,9.35E-08
9.99E-07,9.75E-08,50,1.05E-07
9.99E-07,1.01E-07,50,9.75E-08
9.99E-07,9.47E-08,50,1.01E-07
9.99E-07,1.05E-07,50,9.47E-08
9.99E-07,1.01E-07,50,1.05E-07
9.99E-07,1.01E-07,50,1.01E-07
9.99E-07,9.58E-08,50,1.01E-07
9.99E-07,1.02E-07,50,9.58E-08
9.99E-07,1.04E-07,50,1.02E-07
9.99E-07,1.05E-07,50,1.04E-07
9.99E-07,9.65E-08,50,1.05E-07
9.99E-07,1.03E-07,50,9.65E-08
9.99E-07,1.05E-07,50,1.03E-07
9.99E-07,1.07E-07,50,1.05E-07
9.99E-07,9.61E-08,50,1.07E-07
9.99E-07,1.02E-07,50,9.61E-08
9.99E-07,9.83E-08,50,1.02E-07
9.99E-07,1.08E-07,50,9.83E-08
9.99E-07,1.00E-07,50,1.08E-07
9.99E-07,1.05E-07,50,1.00E-07
9.99E-07,1.01E-07,50,1.05E-07
9.99E-07,1.11E-07,50,1.01E-07
9.99E-07,1.05E-07,50,1.11E-07
9.99E-07,1.05E-07,50,1.05E-07
9.99E-07,1.00E-07,50,1.05E-07
9.99E-07,1.07E-07,50,1.00E-07
9.99E-07,1.12E-07,50,1.07E-07
9.99E-07,1.06E-07,50,1.12E-07
9.99E-07,1.06E-07,50,1.06E-07
9.99E-07,1.00E-07,50,1.06E-07
9.99E-07,1.08E-07,50,1.00E-07
9.99E-07,9.98E-08,50,1.08E-07
9.99E-07,1.05E-07,50,9.98E-08
9.99E-07,9.19E-08,50,1.05E-07
9.99E-07,1.08E-07,50,9.19E-08
9.99E-07,1.03E-07,50,1.08E-07
9.99E-07,1.14E-07,50,1.03E-07
9.99E-07,9.67E-08,50,1.14E-07
9.99E-07,1.07E-07,50,9.67E-08
9.99E-07,1.01E-07,50,1.07E-07
9.99E-07,1.17E-07,50,1.01E-07
9.99E-07,9.99E-08,50,1.17E-07
9.99E-07,1.06E-07,50,9.99E-08
9.99E-07,9.58E-08,50,1.06E-07
9.99E-07,1.06E-07,50,9.58E-08
9.99E-07,1.03E-07,50,1.06E-07
9.99E-07,1.01E-07,50,1.03E-07
9.99E-07,9.46E-08,50,1.01E-07
9.99E-07,1.00E-07,50,9.46E-08
9.99E-07,1.02E-07,50,1.00E-07
9.99E-07,9.88E-08,50,1.02E-07
9.99E-07,9.38E-08,50,9.88E-08
9.99E-07,9.39E-08,50,9.38E-08
9.99E-07,1.02E-07,50,9.39E-08
9.99E-07,1.02E-07,50,1.02E-07
9.99E-07,1.05E-07,50,1.02E-07
9.99E-07,9.66E-08,50,1.05E-07
9.99E-07,1.02E-07,50,9.66E-08
9.99E-07,1.01E-07,50,1.02E-07
9.99E-07,1.09E-07,50,1.01E-07
9.99E-07,1.02E-07,50,1.09E-07
9.99E-07,1.02E-07,50,1.02E-07
9.99E-07,9.65E-08,50,1.02E-07
9.99E-07,1.06E-07,50,9.65E-08
9.99E-07,9.97E-08,50,1.06E-07
9.99E-07,1.02E-07,50,9.97E-08
9.99E-07,9.46E-08,50,1.02E-07
9.99E-07,9.79E-08,50,9.46E-08
9.99E-07,9.83E-08,50,9.79E-08
9.99E-07,1.03E-07,50,9.83E-08
9.99E-07,9.74E-08,50,1.03E-07
9.99E-07,9.34E-08,50,9.74E-08
9.99E-07,9.20E-08,50,9.34E-08
9.99E-07,9.87E-08,50,9.20E-08
9.99E-07,9.84E-08,50,9.87E-08
9.99E-07,9.49E-08,50,9.84E-08
9.99E-07,9.25E-08,50,9.49E-08
9.99E-07,9.26E-08,50,9.25E-08
9.99E-07,1.01E-07,50,9.26E-08
9.99E-07,1.01E-07,50,1.01E-07
9.99E-07,1.01E-07,50,1.01E-07
9.99E-07,9.47E-08,50,1.01E-07
9.99E-07,9.83E-08,50,9.47E-08
9.99E-07,9.79E-08,50,9.83E-08
9.99E-07,1.04E-07,50,9.79E-08
9.99E-07,9.79E-08,50,1.04E-07
9.99E-07,9.99E-08,50,9.79E-08
9.99E-07,9.82E-08,50,9.99E-08
9.99E-07,1.07E-07,50,9.82E-08
9.99E-07,1.02E-07,50,1.07E-07
9.99E-07,1.06E-07,50,1.02E-07
9.99E-07,9.77E-08,50,1.06E-07
9.99E-07,1.04E-07,50,9.77E-08
9.99E-07,1.02E-07,50,1.04E-07
9.99E-07,1.09E-07,50,1.02E-07
9.99E-07,1.02E-07,50,1.09E-07
9.99E-07,1.04E-07,50,1.02E-07
9.99E-07,1.00E-07,50,1.04E-07
9.99E-07,1.07E-07,50,1.00E-07
9.99E-07,1.04E-07,50,1.07E-07
9.99E-07,1.08E-07,50,1.04E-07
9.99E-07,9.82E-08,50,1.08E-07
9.99E-07,1.00E-07,50,9.82E-08
9.99E-07,9.86E-08,50,1.00E-07
9.99E-07,1.07E-07,50,9.86E-08
9.99E-07,1.04E-07,50,1.07E-07
9.99E-07,9.99E-08,50,1.04E-07
9.99E-07,9.33E-08,50,9.99E-08
9.99E-07,9.80E-08,50,9.33E-08
9.99E-07,9.89E-08,50,9.80E-08
9.99E-07,1.03E-07,50,9.89E-08
9.99E-07,9.59E-08,50,1.03E-07
9.99E-07,9.51E-08,50,9.59E-08
9.99E-07,9.03E-08,50,9.51E-08
9.99E-07,9.63E-08,50,9.03E-08
9.99E-07,9.40E-08,50,9.63E-08
9.99E-07,9.44E-08,50,9.40E-08
9.99E-07,8.74E-08,50,9.44E-08
9.99E-07,8.98E-08,50,8.74E-08
9.99E-07,9.26E-08,50,8.98E-08
9.99E-07,9.88E-08,50,9.26E-08
9.99E-07,9.64E-08,50,9.88E-08
9.99E-07,9.51E-08,50,9.64E-08
9.99E-07,9.02E-08,50,9.51E-08
9.99E-07,9.45E-08,50,9.02E-08
9.99E-07,9.79E-08,50,9.45E-08
9.99E-07,9.91E-08,50,9.79E-08
9.99E-07,9.39E-08,50,9.91E-08
9.99E-07,9.39E-08,50,9.39E-08
9.99E-07,9.23E-08,50,9.39E-08
9.99E-07,9.69E-08,50,9.23E-08
9.99E-07,9.76E-08,50,9.69E-08
9.99E-07,1.01E-07,50,9.76E-08
9.99E-07,9.54E-08,50,1.01E-07
9.99E-07,9.41E-08,50,9.54E-08
9.99E-07,9.47E-08,50,9.41E-08
9.99E-07,1.02E-07,50,9.47E-08
9.99E-07,1.01E-07,50,1.02E-07
9.99E-07,1.00E-07,50,1.01E-07
9.99E-07,9.41E-08,50,1.00E-07
9.99E-07,9.38E-08,50,9.41E-08
9.99E-07,9.40E-08,50,9.38E-08
9.99E-07,9.93E-08,50,9.40E-08
9.99E-07,9.87E-08,50,9.93E-08
9.99E-07,9.63E-08,50,9.87E-08
9.99E-07,8.91E-08,50,9.63E-08
9.99E-07,9.26E-08,50,8.91E-08
9.99E-07,9.71E-08,50,9.26E-08
9.99E-07,9.85E-08,50,9.71E-08
9.99E-07,9.66E-08,50,9.85E-08
9.99E-07,9.58E-08,50,9.66E-08
9.99E-07,9.27E-08,50,9.58E-08
9.99E-07,9.75E-08,50,9.27E-08
9.99E-07,1.02E-07,50,9.75E-08
9.99E-07,1.05E-07,50,1.02E-07
9.99E-07,9.99E-08,50,1.05E-07
9.99E-07,9.66E-08,50,9.99E-08
9.99E-07,9.35E-08,50,9.66E-08
9.99E-07,9.91E-08,50,9.35E-08
9.99E-07,1.02E-07,50,9.91E-08
9.99E-07,1.06E-07,50,1.02E-07
9.99E-07,1.04E-07,50,1.06E-07
9.99E-07,9.86E-08,50,1.04E-07
9.99E-07,9.71E-08,50,9.86E-08
9.99E-07,1.00E-07,50,9.71E-08
9.99E-07,1.05E-07,50,1.00E-07
9.99E-07,1.09E-07,50,1.05E-07
9.99E-07,1.04E-07,50,1.09E-07
9.99E-07,1.04E-07,50,1.04E-07
9.99E-07,1.01E-07,50,1.04E-07
9.99E-07,1.05E-07,50,1.01E-07
9.99E-07,1.07E-07,50,1.05E-07
9.99E-07,1.10E-07,50,1.07E-07
9.99E-07,1.07E-07,50,1.10E-07
9.99E-07,1.06E-07,50,1.07E-07
9.99E-07,1.01E-07,50,1.06E-07
9.99E-07,1.05E-07,50,1.01E-07
9.99E-07,1.07E-07,50,1.05E-07
9.99E-07,1.09E-07,50,1.07E-07
9.99E-07,1.05E-07,50,1.09E-07
9.99E-07,1.01E-07,50,1.05E-07
9.99E-07,9.83E-08,50,1.01E-07
9.99E-07,1.02E-07,50,9.83E-08
9.99E-07,1.06E-07,50,1.02E-07
9.99E-07,1.08E-07,50,1.06E-07
9.99E-07,1.05E-07,50,1.08E-07
9.99E-07,1.02E-07,50,1.05E-07
9.99E-07,9.81E-08,50,1.02E-07
9.99E-07,1.03E-07,50,9.81E-08
9.99E-07,1.07E-07,50,1.03E-07
9.99E-07,1.08E-07,50,1.07E-07
9.99E-07,1.03E-07,50,1.08E-07
9.99E-07,9.84E-08,50,1.03E-07
9.99E-07,9.55E-08,50,9.84E-08
9.99E-07,9.57E-08,50,9.55E-08
9.99E-07,9.94E-08,50,9.57E-08
9.99E-07,1.01E-07,50,9.94E-08
9.99E-07,1.01E-07,50,1.01E-07
9.99E-07,9.61E-08,50,1.01E-07
9.99E-07,9.17E-08,50,9.61E-08
9.99E-07,9.18E-08,50,9.17E-08
9.99E-07,9.45E-08,50,9.18E-08
9.99E-07,1.00E-07,50,9.45E-08
9.99E-07,1.01E-07,50,1.00E-07
9.99E-07,1.01E-07,50,1.01E-07
9.99E-07,9.63E-08,50,1.01E-07
9.99E-07,9.40E-08,50,9.63E-08
9.99E-07,9.33E-08,50,9.40E-08
9.99E-07,9.63E-08,50,9.33E-08
9.99E-07,1.00E-07,50,9.63E-08
9.99E-07,1.03E-07,50,1.00E-07
9.99E-07,9.72E-08,50,1.03E-07
9.99E-07,9.45E-08,50,9.72E-08
9.99E-07,9.21E-08,50,9.45E-08
9.99E-07,9.63E-08,50,9.21E-08
9.99E-07,1.01E-07,50,9.63E-08
9.99E-07,1.02E-07,50,1.01E-07
9.99E-07,9.98E-08,50,1.02E-07
9.99E-07,9.55E-08,50,9.98E-08
9.99E-07,9.21E-08,50,9.55E-08
9.99E-07,9.44E-08,50,9.21E-08
9.99E-07,9.62E-08,50,9.44E-08
9.99E-07,9.97E-08,50,9.62E-08
9.99E-07,1.02E-07,50,9.97E-08
9.99E-07,1.01E-07,50,1.02E-07
9.99E-07,9.86E-08,50,1.01E-07
9.99E-07,9.53E-08,50,9.86E-08
9.99E-07,9.86E-08,50,9.53E-08
9.99E-07,1.02E-07,50,9.86E-08
9.99E-07,1.03E-07,50,1.02E-07
9.99E-07,1.06E-07,50,1.03E-07
9.99E-07,1.04E-07,50,1.06E-07
9.99E-07,1.03E-07,50,1.04E-07
9.99E-07,9.96E-08,50,1.03E-07
9.99E-07,9.82E-08,50,9.96E-08
9.99E-07,1.01E-07,50,9.82E-08
9.99E-07,1.05E-07,50,1.01E-07
9.99E-07,1.05E-07,50,1.05E-07
9.99E-07,1.03E-07,50,1.05E-07
9.99E-07,9.61E-08,50,1.03E-07
9.99E-07,9.57E-08,50,9.61E-08
9.99E-07,9.51E-08,50,9.57E-08
9.99E-07,9.85E-08,50,9.51E-08
9.99E-07,1.02E-07,50,9.85E-08
9.99E-07,1.02E-07,50,1.02E-07
