Bits,InputPower,OutputPower,OutputPowerWithoutDelay,FiberLength,PreviousOutputPowerWithoutDelay
60.234375,0.000999001,0.000206983,0.00023601,3.50E+01,0.000224168
60.25,0.000999001,0.000206842,0.000253433,3.50E+01,0.00023601
60.265625,0.000999001,0.00021613,0.000265158,3.50E+01,0.000253433
60.28125,0.000999001,0.000244075,0.000281373,3.50E+01,0.000265158
60.296875,0.000999001,0.000269232,0.000299979,3.50E+01,0.000281373
60.3125,0.000999001,0.00028546,0.000310281,3.50E+01,0.000299979
60.328125,0.000999001,0.000285654,0.000299806,3.50E+01,0.000310281
60.34375,0.000999001,0.000299902,0.000269149,3.50E+01,0.000299806
60.359375,0.000999001,0.000310464,0.000252202,3.50E+01,0.000269149
60.375,0.000999001,0.000309743,0.000248938,3.50E+01,0.000252202
60.390625,0.000999001,0.000286174,0.000248464,3.50E+01,0.000248938
60.40625,0.000999001,0.00026409,0.000250191,3.50E+01,0.000248464
60.421875,0.000999001,0.000252276,0.000253515,3.50E+01,0.000250191
60.4375,0.000999001,0.000254518,0.000251356,3.50E+01,0.000253515
60.453125,0.000999001,0.000263823,0.000245666,3.50E+01,0.000251356
60.46875,0.000999001,0.000258753,0.000231149,3.50E+01,0.000245666
60.484375,0.000999001,0.000249003,0.000222676,3.50E+01,0.000231149
60.5,0.000999001,0.000231189,0.000221982,3.50E+01,0.000222676
60.515625,0.000999001,0.000213088,0.00023567,3.50E+01,0.000221982
60.53125,0.000999001,0.00019309,0.000240368,3.50E+01,0.00023567
60.546875,0.000999001,0.000172209,0.000235823,3.50E+01,0.000240368
60.5625,0.000999001,0.000163902,0.000243298,3.50E+01,0.000235823
60.578125,0.000999001,0.000167464,0.000253896,3.50E+01,0.000243298
60.59375,0.000999001,0.000172683,0.000240515,3.50E+01,0.000253896
60.609375,0.000999001,0.000167092,0.000218792,3.50E+01,0.000240515
60.625,0.000999001,0.000159206,0.000200684,3.50E+01,0.000218792
60.640625,0.000999001,0.0001516,0.000193221,3.50E+01,0.000200684
60.65625,0.000999001,0.000148265,0.000184068,3.50E+01,0.000193221
60.671875,0.000999001,0.000146386,0.000164823,3.50E+01,0.000184068
60.6875,0.000999001,0.000143979,0.000155794,3.50E+01,0.000164823
60.703125,0.000999001,0.00013857,0.000156921,3.50E+01,0.000155794
60.71875,0.000999001,0.000134123,0.000153495,3.50E+01,0.000156921
60.734375,0.000999001,0.000130757,0.000140244,3.50E+01,0.000153495
60.75,0.000999001,1.18E-04,1.19E-04,3.50E+01,0.000140244
60.765625,0.000999001,9.71E-05,9.39E-05,3.50E+01,1.19E-04
60.78125,0.000999001,8.47E-05,6.86E-05,3.50E+01,9.39E-05
60.796875,0.000999001,7.79E-05,5.66E-05,3.50E+01,6.86E-05
60.8125,0.000999001,7.59E-05,5.25E-05,3.50E+01,5.66E-05
60.828125,0.000999001,6.67E-05,5.86E-05,3.50E+01,5.25E-05
60.84375,0.000999001,5.89E-05,6.38E-05,3.50E+01,5.86E-05
60.859375,0.000999001,5.33E-05,6.89E-05,3.50E+01,6.38E-05
60.875,0.000999001,5.00E-05,7.37E-05,3.50E+01,6.89E-05
60.890625,0.000999001,4.72E-05,7.74E-05,3.50E+01,7.37E-05
60.90625,0.000999001,4.79E-05,8.41E-05,3.50E+01,7.74E-05
60.921875,0.000999001,5.27E-05,8.92E-05,3.50E+01,8.41E-05
60.9375,0.000999001,5.41E-05,8.31E-05,3.50E+01,8.92E-05
60.953125,0.000999001,5.71E-05,7.70E-05,3.50E+01,8.31E-05
60.96875,0.000999001,6.65E-05,6.52E-05,3.50E+01,7.70E-05
60.984375,0.000999001,7.69E-05,5.47E-05,3.50E+01,6.52E-05
61,0.000999001,6.73E-05,5.52E-05,3.50E+01,5.47E-05
61.015625,0.000949268,4.59E-05,5.82E-05,3.50E+01,5.52E-05
61.03125,0.000610066,2.95E-05,5.70E-05,3.50E+01,5.82E-05
61.046875,0.000199721,2.29E-05,5.41E-05,3.50E+01,5.70E-05
61.0625,3.75E-05,1.88E-05,4.72E-05,3.50E+01,5.41E-05
61.078125,6.13E-06,1.67E-05,4.33E-05,3.50E+01,4.72E-05
61.09375,1.74E-06,1.71E-05,3.77E-05,3.50E+01,4.33E-05
61.109375,1.11E-06,1.95E-05,3.60E-05,3.50E+01,3.77E-05
61.125,1.01E-06,2.11E-05,3.66E-05,3.50E+01,3.60E-05
61.140625,1.00E-06,2.12E-05,2.88E-05,3.50E+01,3.66E-05
61.15625,9.99E-07,2.31E-05,2.06E-05,3.50E+01,2.88E-05
61.171875,9.99E-07,2.87E-05,1.60E-05,3.50E+01,2.06E-05
61.1875,9.99E-07,3.27E-05,1.43E-05,3.50E+01,1.60E-05
61.203125,9.99E-07,3.36E-05,1.15E-05,3.50E+01,1.43E-05
61.21875,9.99E-07,3.09E-05,7.21E-06,3.50E+01,1.15E-05
61.234375,9.99E-07,2.08E-05,3.01E-06,3.50E+01,7.21E-06
61.25,9.99E-07,1.40E-05,1.74E-06,3.50E+01,3.01E-06
61.265625,9.99E-07,1.15E-05,3.20E-06,3.50E+01,1.74E-06
61.28125,9.99E-07,1.16E-05,9.42E-06,3.50E+01,3.20E-06
61.296875,9.99E-07,9.02E-06,2.00E-05,3.50E+01,9.42E-06
61.3125,9.99E-07,4.58E-06,2.56E-05,3.50E+01,2.00E-05
61.328125,9.99E-07,3.68E-06,2.44E-05,3.50E+01,2.56E-05
61.34375,9.99E-07,4.14E-06,2.22E-05,3.50E+01,2.44E-05
61.359375,9.99E-07,5.12E-06,2.42E-05,3.50E+01,2.22E-05
61.375,9.99E-07,7.14E-06,2.66E-05,3.50E+01,2.42E-05
61.390625,9.99E-07,7.87E-06,2.98E-05,3.50E+01,2.66E-05
61.40625,9.99E-07,8.84E-06,3.12E-05,3.50E+01,2.98E-05
61.421875,9.99E-07,8.81E-06,3.03E-05,3.50E+01,3.12E-05
61.4375,9.99E-07,1.16E-05,2.59E-05,3.50E+01,3.03E-05
61.453125,9.99E-07,1.80E-05,2.05E-05,3.50E+01,2.59E-05
61.46875,9.99E-07,2.03E-05,1.76E-05,3.50E+01,2.05E-05
61.484375,9.99E-07,1.19E-05,1.75E-05,3.50E+01,1.76E-05
61.5,9.99E-07,4.07E-06,1.95E-05,3.50E+01,1.75E-05
61.515625,9.99E-07,1.26E-06,1.98E-05,3.50E+01,1.95E-05
61.53125,9.99E-07,4.77E-07,1.77E-05,3.50E+01,1.98E-05
61.546875,9.99E-07,1.06E-07,1.44E-05,3.50E+01,1.77E-05
61.5625,9.99E-07,4.37E-08,1.00E-05,3.50E+01,1.44E-05
61.578125,9.99E-07,3.41E-07,6.62E-06,3.50E+01,1.00E-05
61.59375,9.99E-07,1.15E-06,5.55E-06,3.50E+01,6.62E-06
61.609375,9.99E-07,1.75E-06,4.26E-06,3.50E+01,5.55E-06
61.625,9.99E-07,3.05E-06,2.62E-06,3.50E+01,4.26E-06
61.640625,9.99E-07,5.80E-06,3.15E-06,3.50E+01,2.62E-06
61.65625,9.99E-07,1.05E-05,5.57E-06,3.50E+01,3.15E-06
61.671875,9.99E-07,1.47E-05,8.00E-06,3.50E+01,5.57E-06
61.6875,9.99E-07,1.46E-05,9.04E-06,3.50E+01,8.00E-06
61.703125,9.99E-07,9.88E-06,1.10E-05,3.50E+01,9.04E-06
61.71875,9.99E-07,4.86E-06,1.83E-05,3.50E+01,1.10E-05
61.734375,9.99E-07,1.97E-06,2.97E-05,3.50E+01,1.83E-05
61.75,9.99E-07,1.80E-06,4.36E-05,3.50E+01,2.97E-05
61.765625,9.99E-07,1.41E-06,5.92E-05,3.50E+01,4.36E-05
61.78125,9.99E-07,5.22E-07,6.88E-05,3.50E+01,5.92E-05
61.796875,9.99E-07,3.90E-08,7.01E-05,3.50E+01,6.88E-05
61.8125,9.99E-07,3.45E-07,6.59E-05,3.50E+01,7.01E-05
61.828125,9.99E-07,2.20E-06,6.44E-05,3.50E+01,6.59E-05
61.84375,9.99E-07,5.23E-06,7.02E-05,3.50E+01,6.44E-05
61.859375,9.99E-07,6.76E-06,7.36E-05,3.50E+01,7.02E-05
61.875,9.99E-07,6.49E-06,7.68E-05,3.50E+01,7.36E-05
61.890625,9.99E-07,6.26E-06,7.56E-05,3.50E+01,7.68E-05
61.90625,9.99E-07,7.69E-06,6.73E-05,3.50E+01,7.56E-05
61.921875,9.99E-07,1.26E-05,5.73E-05,3.50E+01,6.73E-05
61.9375,9.99E-07,1.84E-05,4.95E-05,3.50E+01,5.73E-05
61.953125,9.99E-07,1.41E-05,4.88E-05,3.50E+01,4.95E-05
61.96875,9.99E-07,5.48E-06,5.02E-05,3.50E+01,4.88E-05
61.984375,9.99E-07,1.31E-06,5.42E-05,3.50E+01,5.02E-05
62,9.99E-07,5.44E-07,5.96E-05,3.50E+01,5.42E-05
62.015625,5.07E-05,1.16E-06,6.01E-05,3.50E+01,5.96E-05
62.03125,0.000389934,1.85E-06,5.32E-05,3.50E+01,6.01E-05
62.046875,0.000800279,1.26E-06,4.49E-05,3.50E+01,5.32E-05
62.0625,0.000962522,6.19E-07,4.09E-05,3.50E+01,4.49E-05
62.078125,0.000993874,7.38E-07,4.22E-05,3.50E+01,4.09E-05
62.09375,0.000998258,1.51E-06,5.09E-05,3.50E+01,4.22E-05
62.109375,0.000998893,2.61E-06,6.19E-05,3.50E+01,5.09E-05
62.125,0.000998988,6.33E-06,7.01E-05,3.50E+01,6.19E-05
62.140625,0.000999,1.22E-05,7.64E-05,3.50E+01,7.01E-05
62.15625,0.000999001,1.52E-05,8.22E-05,3.50E+01,7.64E-05
62.171875,0.000999001,1.25E-05,9.48E-05,3.50E+01,8.22E-05
62.1875,0.000999001,7.04E-06,0.000115534,3.50E+01,9.48E-05
62.203125,0.000999001,2.89E-06,0.000143522,3.50E+01,0.000115534
62.21875,0.000999001,1.62E-06,0.000174683,3.50E+01,0.000143522
62.234375,0.000999001,2.30E-06,0.000210869,3.50E+01,0.000174683
62.25,0.000999001,2.38E-06,0.000255026,3.50E+01,0.000210869
62.265625,0.000999001,1.55E-06,0.000273933,3.50E+01,0.000255026
62.28125,0.000999001,1.30E-06,0.000280712,3.50E+01,0.000273933
62.296875,0.000999001,1.35E-06,0.000285979,3.50E+01,0.000280712
62.3125,0.000999001,3.32E-06,0.00029209,3.50E+01,0.000285979
62.328125,0.000999001,5.79E-06,0.0003086,3.50E+01,0.00029209
62.34375,0.000999001,6.07E-06,0.00031999,3.50E+01,0.0003086
62.359375,0.000999001,5.97E-06,0.000320091,3.50E+01,0.00031999
62.375,0.000999001,5.89E-06,0.000296783,3.50E+01,0.000320091
62.390625,0.000999001,9.86E-06,0.000276022,3.50E+01,0.000296783
62.40625,0.000999001,1.57E-05,0.00026646,3.50E+01,0.000276022
62.421875,0.000999001,1.81E-05,0.00026898,3.50E+01,0.00026646
62.4375,0.000999001,1.14E-05,0.000264242,3.50E+01,0.00026898
62.453125,0.000999001,4.81E-06,0.000251348,3.50E+01,0.000264242
62.46875,0.000999001,3.59E-06,0.000250542,3.50E+01,0.000251348
62.484375,0.000999001,5.45E-06,0.000265769,3.50E+01,0.000250542
62.5,0.000999001,7.57E-06,0.000280184,3.50E+01,0.000265769
62.515625,0.000999001,7.81E-06,0.000299328,3.50E+01,0.000280184
62.53125,0.000999001,7.10E-06,0.000322546,3.50E+01,0.000299328
62.546875,0.000999001,8.50E-06,0.000323108,3.50E+01,0.000322546
62.5625,0.000999001,1.10E-05,0.000314462,3.50E+01,0.000323108
62.578125,0.000999001,1.50E-05,0.00030254,3.50E+01,0.000314462
62.59375,0.000999001,2.02E-05,0.000284864,3.50E+01,0.00030254
62.609375,0.000999001,2.95E-05,0.000262496,3.50E+01,0.000284864
62.625,0.000999001,3.66E-05,0.000246412,3.50E+01,0.000262496
62.640625,0.000999001,3.54E-05,0.000237989,3.50E+01,0.000246412
62.65625,0.000999001,2.82E-05,0.000219482,3.50E+01,0.000237989
62.671875,0.000999001,1.99E-05,0.000183037,3.50E+01,0.000219482
62.6875,0.000999001,1.56E-05,0.00015434,3.50E+01,0.000183037
62.703125,0.000999001,1.49E-05,1.25E-04,3.50E+01,0.00015434
62.71875,0.000999001,1.99E-05,9.36E-05,3.50E+01,1.25E-04
62.734375,0.000999001,2.43E-05,7.27E-05,3.50E+01,9.36E-05
62.75,0.000999001,2.74E-05,6.20E-05,3.50E+01,7.27E-05
62.765625,0.000999001,2.85E-05,5.86E-05,3.50E+01,6.20E-05
62.78125,0.000999001,3.29E-05,5.71E-05,3.50E+01,5.86E-05
62.796875,0.000999001,4.16E-05,5.68E-05,3.50E+01,5.71E-05
62.8125,0.000999001,4.69E-05,5.16E-05,3.50E+01,5.68E-05
62.828125,0.000999001,4.54E-05,4.99E-05,3.50E+01,5.16E-05
62.84375,0.000999001,4.23E-05,5.01E-05,3.50E+01,4.99E-05
62.859375,0.000999001,4.36E-05,5.09E-05,3.50E+01,5.01E-05
62.875,0.000999001,5.24E-05,4.92E-05,3.50E+01,5.09E-05
62.890625,0.000999001,6.27E-05,4.68E-05,3.50E+01,4.92E-05
62.90625,0.000999001,6.28E-05,4.71E-05,3.50E+01,4.68E-05
62.921875,0.000999001,5.39E-05,5.13E-05,3.50E+01,4.71E-05
62.9375,0.000999001,4.82E-05,5.93E-05,3.50E+01,5.13E-05
62.953125,0.000999001,5.10E-05,6.85E-05,3.50E+01,5.93E-05
62.96875,0.000999001,5.85E-05,7.14E-05,3.50E+01,6.85E-05
62.984375,0.000999001,6.45E-05,6.73E-05,3.50E+01,7.14E-05
63,0.000999001,6.56E-05,6.46E-05,3.50E+01,6.73E-05
63.015625,0.000949268,7.10E-05,6.13E-05,3.50E+01,6.46E-05
63.03125,0.000610066,7.98E-05,5.89E-05,3.50E+01,6.13E-05
63.046875,0.000199721,8.75E-05,6.52E-05,3.50E+01,5.89E-05
63.0625,3.75E-05,0.000100773,7.13E-05,3.50E+01,6.52E-05
63.078125,6.13E-06,0.000114747,6.77E-05,3.50E+01,7.13E-05
63.09375,1.74E-06,0.000126704,6.14E-05,3.50E+01,6.77E-05
63.109375,1.11E-06,0.00012597,5.94E-05,3.50E+01,6.14E-05
63.125,1.01E-06,0.000123228,5.63E-05,3.50E+01,5.94E-05
63.140625,1.00E-06,0.000120101,4.86E-05,3.50E+01,5.63E-05
63.15625,9.99E-07,0.000120715,3.58E-05,3.50E+01,4.86E-05
63.171875,9.99E-07,0.000122218,2.24E-05,3.50E+01,3.58E-05
63.1875,9.99E-07,0.000123336,1.07E-05,3.50E+01,2.24E-05
63.203125,9.99E-07,0.000130965,4.85E-06,3.50E+01,1.07E-05
63.21875,9.99E-07,0.000143487,3.80E-06,3.50E+01,4.85E-06
63.234375,9.99E-07,0.000160055,4.81E-06,3.50E+01,3.80E-06
63.25,9.99E-07,0.000181994,5.53E-06,3.50E+01,4.81E-06
63.265625,9.99E-07,0.000209107,5.00E-06,3.50E+01,5.53E-06
63.28125,9.99E-07,0.000229018,3.81E-06,3.50E+01,5.00E-06
63.296875,9.99E-07,0.000242382,3.29E-06,3.50E+01,3.81E-06
63.3125,9.99E-07,0.000243639,3.45E-06,3.50E+01,3.29E-06
63.328125,9.99E-07,0.000227447,5.56E-06,3.50E+01,3.45E-06
63.34375,9.99E-07,0.00021062,1.02E-05,3.50E+01,5.56E-06
63.359375,9.99E-07,0.000197676,1.34E-05,3.50E+01,1.02E-05
63.375,9.99E-07,0.000192544,1.46E-05,3.50E+01,1.34E-05
63.390625,9.99E-07,0.000218634,1.61E-05,3.50E+01,1.46E-05
63.40625,9.99E-07,0.000256527,2.26E-05,3.50E+01,1.61E-05
63.421875,9.99E-07,0.000274352,2.77E-05,3.50E+01,2.26E-05
63.4375,9.99E-07,0.000269684,2.90E-05,3.50E+01,2.77E-05
63.453125,9.99E-07,0.000265888,2.85E-05,3.50E+01,2.90E-05
63.46875,9.99E-07,0.000270429,2.59E-05,3.50E+01,2.85E-05
63.484375,9.99E-07,0.00027851,2.46E-05,3.50E+01,2.59E-05
63.5,9.99E-07,0.000286481,2.23E-05,3.50E+01,2.46E-05
63.515625,9.99E-07,0.000284988,2.34E-05,3.50E+01,2.23E-05
63.53125,9.99E-07,0.000274179,2.66E-05,3.50E+01,2.34E-05
63.546875,9.99E-07,0.000258245,2.80E-05,3.50E+01,2.66E-05
63.5625,9.99E-07,0.000234279,2.31E-05,3.50E+01,2.80E-05
63.578125,9.99E-07,0.000218295,1.91E-05,3.50E+01,2.31E-05
63.59375,9.99E-07,0.000217176,1.53E-05,3.50E+01,1.91E-05
63.609375,9.99E-07,0.000230135,1.10E-05,3.50E+01,1.53E-05
63.625,9.99E-07,0.000244803,4.48E-06,3.50E+01,1.10E-05
63.640625,9.99E-07,0.000253014,1.72E-06,3.50E+01,4.48E-06
63.65625,9.99E-07,0.00024956,2.58E-06,3.50E+01,1.72E-06
63.671875,9.99E-07,0.000236309,7.38E-06,3.50E+01,2.58E-06
63.6875,9.99E-07,0.000222676,1.29E-05,3.50E+01,7.38E-06
63.703125,9.99E-07,0.000203159,1.70E-05,3.50E+01,1.29E-05
63.71875,9.99E-07,0.000187393,2.04E-05,3.50E+01,1.70E-05
63.734375,9.99E-07,0.000164918,2.26E-05,3.50E+01,2.04E-05
63.75,9.99E-07,0.000144527,2.24E-05,3.50E+01,2.26E-05
63.765625,9.99E-07,0.000131096,2.32E-05,3.50E+01,2.24E-05
63.78125,9.99E-07,0.000124485,2.29E-05,3.50E+01,2.32E-05
63.796875,9.99E-07,0.000127744,2.52E-05,3.50E+01,2.29E-05
63.8125,9.99E-07,0.000144877,3.26E-05,3.50E+01,2.52E-05
63.828125,9.99E-07,0.000171653,4.38E-05,3.50E+01,3.26E-05
63.84375,9.99E-07,0.000199645,4.90E-05,3.50E+01,4.38E-05
63.859375,9.99E-07,0.000205837,4.96E-05,3.50E+01,4.90E-05
63.875,9.99E-07,0.000180054,5.83E-05,3.50E+01,4.96E-05
63.890625,9.99E-07,0.000163365,7.09E-05,3.50E+01,5.83E-05
63.90625,9.99E-07,0.000165312,8.02E-05,3.50E+01,7.09E-05
63.921875,9.99E-07,0.00017964,8.24E-05,3.50E+01,8.02E-05
63.9375,9.99E-07,0.000190764,8.02E-05,3.50E+01,8.24E-05
63.953125,9.99E-07,0.000198694,7.96E-05,3.50E+01,8.02E-05
63.96875,9.99E-07,0.000210855,7.65E-05,3.50E+01,7.96E-05
63.984375,9.99E-07,0.000223265,6.99E-05,3.50E+01,7.65E-05
64,9.99E-07,0.00023379,6.70E-05,3.50E+01,6.99E-05
64.015625,5.07E-05,0.000240483,6.58E-05,3.50E+01,6.70E-05
64.03125,0.000389934,0.000239985,6.31E-05,3.50E+01,6.58E-05
64.046875,0.000800279,0.000226572,6.08E-05,3.50E+01,6.31E-05
64.0625,0.000962522,0.000218853,5.77E-05,3.50E+01,6.08E-05
64.078125,0.000993874,0.000222999,5.48E-05,3.50E+01,5.77E-05
64.09375,0.000998258,0.000241191,5.41E-05,3.50E+01,5.48E-05
64.109375,0.000998893,0.000260952,6.24E-05,3.50E+01,5.41E-05
64.125,0.000998988,0.000264412,8.16E-05,3.50E+01,6.24E-05
64.140625,0.000999,0.000256132,0.000113872,3.50E+01,8.16E-05
64.15625,0.000999001,0.000238572,0.000146589,3.50E+01,0.000113872
64.171875,0.000999001,0.000217673,0.000170269,3.50E+01,0.000146589
64.1875,0.000999001,0.0002011,0.000188158,3.50E+01,0.000170269
64.203125,0.000999001,0.000187033,0.000195375,3.50E+01,0.000188158
64.21875,0.000999001,0.000163033,0.000189347,3.50E+01,0.000195375
64.234375,0.000999001,0.000151583,0.000180586,3.50E+01,0.000189347
64.25,0.000999001,0.000143337,0.000171713,3.50E+01,0.000180586
64.265625,0.000999001,0.00013422,0.000175343,3.50E+01,0.000171713
64.28125,0.000999001,0.000140982,0.000188646,3.50E+01,0.000175343
64.296875,0.000999001,0.000158938,0.000205621,3.50E+01,0.000188646
64.3125,0.000999001,0.000185759,0.0002156,3.50E+01,0.000205621
64.328125,0.000999001,0.000209985,0.000214315,3.50E+01,0.0002156
64.34375,0.000999001,0.000228772,0.000213461,3.50E+01,0.000214315
64.359375,0.000999001,0.000246079,0.000217383,3.50E+01,0.000213461
64.375,0.000999001,0.000255601,0.000227065,3.50E+01,0.000217383
64.390625,0.000999001,0.00025295,0.000245516,3.50E+01,0.000227065
64.40625,0.000999001,0.000251251,0.000254716,3.50E+01,0.000245516
64.421875,0.000999001,0.000254667,0.000265354,3.50E+01,0.000254716
64.4375,0.000999001,0.000255484,0.000284167,3.50E+01,0.000265354
64.453125,0.000999001,0.000256657,0.000282637,3.50E+01,0.000284167
64.46875,0.000999001,0.000246066,0.000266753,3.50E+01,0.000282637
64.484375,0.000999001,0.000225933,0.000243663,3.50E+01,0.000266753
64.5,0.000999001,0.000203115,0.000233733,3.50E+01,0.000243663
64.515625,0.000999001,0.000183276,0.00024036,3.50E+01,0.000233733
64.53125,0.000999001,0.00018315,0.000251984,3.50E+01,0.00024036
64.546875,0.000999001,0.000184635,0.000258492,3.50E+01,0.000251984
64.5625,0.000999001,0.000174814,0.00026907,3.50E+01,0.000258492
64.578125,0.000999001,0.000158602,0.000289477,3.50E+01,0.00026907
64.59375,0.000999001,0.000140432,0.000285773,3.50E+01,0.000289477
64.609375,0.000999001,0.000139789,0.000254345,3.50E+01,0.000285773
64.625,0.000999001,0.000151399,0.000224766,3.50E+01,0.000254345
64.640625,0.000999001,0.000167946,0.000210661,3.50E+01,0.000224766
64.65625,0.000999001,0.000177602,0.000198276,3.50E+01,0.000210661
64.671875,0.000999001,0.000190907,0.000193574,3.50E+01,0.000198276
64.6875,0.000999001,0.000210517,0.000193926,3.50E+01,0.000193574
64.703125,0.000999001,0.000225465,0.000196365,3.50E+01,0.000193926
64.71875,0.000999001,0.000234144,0.000199176,3.50E+01,0.000196365
64.734375,0.000999001,0.000248729,0.000202583,3.50E+01,0.000199176
64.75,0.000999001,0.000256305,0.00019529,3.50E+01,0.000202583
64.765625,0.000999001,0.000252676,0.000182606,3.50E+01,0.00019529
64.78125,0.000999001,0.000250358,0.00016914,3.50E+01,0.000182606
64.796875,0.000999001,0.000246707,0.000161608,3.50E+01,0.00016914
64.8125,0.000999001,0.000229732,0.000165264,3.50E+01,0.000161608
64.828125,0.000999001,0.000195162,0.000173968,3.50E+01,0.000165264
64.84375,0.000999001,0.000166301,0.000188435,3.50E+01,0.000173968
64.859375,0.000999001,0.000164151,0.000191428,3.50E+01,0.000188435
64.875,0.000999001,0.000178623,0.000190514,3.50E+01,0.000191428
64.890625,0.000999001,0.000183987,0.00019104,3.50E+01,0.000190514
64.90625,0.000999001,0.000190628,0.000187473,3.50E+01,0.00019104
64.921875,0.000999001,0.00020708,0.000181276,3.50E+01,0.000187473
64.9375,0.000999001,0.000216112,0.000167843,3.50E+01,0.000181276
64.953125,0.000999001,0.000208588,0.000160293,3.50E+01,0.000167843
64.96875,0.000999001,0.000199383,0.000148998,3.50E+01,0.000160293
64.984375,0.000999001,0.000179182,0.000144322,3.50E+01,0.000148998
65,0.000999001,0.00016151,0.000147059,3.50E+01,0.000144322
65.015625,0.000999001,0.00015648,0.000152206,3.50E+01,0.000147059
65.03125,0.000999001,0.000159244,0.000161632,3.50E+01,0.000152206
65.046875,0.000999001,0.000153911,0.000187578,3.50E+01,0.000161632
65.0625,0.000999001,0.000137015,0.000214073,3.50E+01,0.000187578
65.078125,0.000999001,0.000128056,0.000221371,3.50E+01,0.000214073
65.09375,0.000999001,0.000139905,0.000213699,3.50E+01,0.000221371
65.109375,0.000999001,0.000157072,0.000215628,3.50E+01,0.000213699
65.125,0.000999001,0.000172472,0.000215427,3.50E+01,0.000215628
65.140625,0.000999001,0.000184506,0.000213499,3.50E+01,0.000215427
65.15625,0.000999001,0.000201038,0.000216967,3.50E+01,0.000213499
65.171875,0.000999001,0.000223174,0.000223295,3.50E+01,0.000216967
65.1875,0.000999001,0.000233538,0.000230742,3.50E+01,0.000223295
65.203125,0.000999001,0.000239141,0.000232961,3.50E+01,0.000230742
65.21875,0.000999001,0.00025301,0.000228069,3.50E+01,0.000232961
65.234375,0.000999001,0.000264238,0.000216668,3.50E+01,0.000228069
65.25,0.000999001,0.000274718,0.000213754,3.50E+01,0.000216668
65.265625,0.000999001,0.000294957,0.000217608,3.50E+01,0.000213754
65.28125,0.000999001,0.000300207,0.000219233,3.50E+01,0.000217608
65.296875,0.000999001,0.000283809,0.000225613,3.50E+01,0.000219233
65.3125,0.000999001,0.000253405,0.000249487,3.50E+01,0.000225613
65.328125,0.000999001,0.000241437,0.000280349,3.50E+01,0.000249487
65.34375,0.000999001,0.000242202,0.000294725,3.50E+01,0.000280349
65.359375,0.000999001,0.000247941,0.000301009,3.50E+01,0.000294725
65.375,0.000999001,0.000250716,0.000310717,3.50E+01,0.000301009
65.390625,0.000999001,0.00025238,0.000328893,3.50E+01,0.000310717
65.40625,0.000999001,0.000249874,0.000319841,3.50E+01,0.000328893
65.421875,0.000999001,0.000243385,0.000295232,3.50E+01,0.000319841
65.4375,0.000999001,0.000228655,0.000269895,3.50E+01,0.000295232
65.453125,0.000999001,0.00021483,0.000254887,3.50E+01,0.000269895
65.46875,0.000999001,0.000214721,0.000264058,3.50E+01,0.000254887
65.484375,0.000999001,0.000224304,0.000269047,3.50E+01,0.000264058
65.5,0.000999001,0.000227738,0.000267631,3.50E+01,0.000269047
65.515625,0.000999001,0.000218771,0.00025572,3.50E+01,0.000267631
65.53125,0.000999001,0.000225381,0.000239334,3.50E+01,0.00025572
65.546875,0.000999001,0.000238897,0.00021913,3.50E+01,0.000239334
65.5625,0.000999001,0.000230736,0.000196115,3.50E+01,0.00021913
65.578125,0.000999001,0.000205915,0.000173426,3.50E+01,0.000196115
65.59375,0.000999001,0.000193373,0.000159469,3.50E+01,0.000173426
65.609375,0.000999001,0.000183706,0.000161474,3.50E+01,0.000159469
65.625,0.000999001,0.00017296,0.000162316,3.50E+01,0.000161474
65.640625,0.000999001,0.000163652,0.00015807,3.50E+01,0.000162316
65.65625,0.000999001,0.000155823,0.000152466,3.50E+01,0.00015807
65.671875,0.000999001,0.000158129,0.000144096,3.50E+01,0.000152466
65.6875,0.000999001,0.000155812,0.00014077,3.50E+01,0.000144096
65.703125,0.000999001,0.000143466,0.000143132,3.50E+01,0.00014077
65.71875,0.000999001,1.26E-04,0.000144909,3.50E+01,0.000143132
65.734375,0.000999001,9.90E-05,0.000137918,3.50E+01,0.000144909
65.75,0.000999001,7.53E-05,0.000132587,3.50E+01,0.000137918
65.765625,0.000999001,6.38E-05,0.000128375,3.50E+01,0.000132587
65.78125,0.000999001,5.87E-05,1.14E-04,3.50E+01,0.000128375
65.796875,0.000999001,6.06E-05,9.25E-05,3.50E+01,1.14E-04
65.8125,0.000999001,6.46E-05,8.19E-05,3.50E+01,9.25E-05
65.828125,0.000999001,6.89E-05,7.75E-05,3.50E+01,8.19E-05
